ds,y,btc_volume_log1p,spx_close,hr_hash_rate,fg_fng_value,gt_bitcoin,btc_eth_ratio,fg_fng_value_ma30,gt_bitcoin_ma30,hr_hash_rate_ma30,fg_fng_value_z91d,gt_bitcoin_z91d,hr_hash_rate_z91d,fg_fng_value_z91d_l1,fg_fng_value_z91d_l3,fg_fng_value_z91d_l7,fg_fng_value_z91d_l14,gt_bitcoin_z91d_l28,gt_bitcoin_z91d_l35,gt_bitcoin_z91d_l42,gt_bitcoin_z91d_l49,gt_bitcoin_z91d_l56,hr_hash_rate_z91d_l14,hr_hash_rate_z91d_l28,m2_ma30,m2_lag30,rsi_14,sma_50,sma_200,macd_12_26,macd_signal_9,macd_hist,sma_ratio_50_200
2022-02-05,41441.1640625,23.701488010370536,4500.52978515625,157888391.82261464,33.0,23.473,13.74660040059932,21.066666666666663,28.293066666666668,186678944.86306223,0.0209142777992437,-0.0270200658133366,-1.1762828508878278,-0.7336492921259211,-0.3340825907208236,-0.6108502599406307,-1.2792161133427924,1.056563049249976,-0.6572127558633458,-0.6127041759929666,-0.8286913712413696,-0.5341140713898673,0.438769334805242,0.6183669334295654,21672.336666666662,21751.8,55.605843755187145,42986.91703125,49074.233017578124,-974.4802580057803,-1683.6961550609224,709.215897055142,0.8759569816578145
2022-02-06,42412.43359375,23.50469643775235,4500.52978515625,157888391.82261464,37.0,20.656,13.871713977218048,21.7,27.917466666666662,186069848.30568185,0.2829487651313948,-0.3267665774239724,-1.1660297039262917,0.0209142777992437,-0.748484263188189,-0.3456162666794628,-1.344283935354028,0.656996396123639,-0.8775795027486369,-1.0386367498049809,-0.8474847932271814,-0.5402630303234283,0.4233654469363043,0.6055643430539053,21665.553333333333,21728.3,58.866422009304664,42898.19015625,49125.74171875,-628.9091945073524,-1472.7387629502084,843.829568442856,0.8732324165576291
2022-02-07,43840.28515625,24.078134978859698,4483.8701171875,180443876.3687024,45.0,25.351,13.950897016367868,22.866666666666667,27.854866666666663,186276545.87654877,0.8049142226318414,0.1643962159217479,0.2751385552171555,0.2829487651313948,-0.7336492921259211,-0.7829489586904301,-1.2259210593822565,1.0229278397785535,-0.6611287214402954,-0.8363247641327575,-0.4232630596274466,0.2520158031210875,1.8489787496332415,0.4479659958423897,21658.77,21728.3,63.15112775428607,42840.855546875,49183.3776171875,-237.092889692256,-1225.609588298618,988.5166986063621,0.8710433813700493
2022-02-08,44118.4453125,24.222176534899305,4521.5400390625,180443876.3687024,48.0,23.473,14.128714277839956,23.7,27.792266666666663,186483243.44741565,1.0701310052759307,-0.0281784961499829,0.264094312087903,0.8049142226318414,0.0209142777992437,-0.4577957193550481,-1.2499082070015206,0.4427005439611539,3.8922978158466033,-0.42143744972082,-0.4160588064016139,0.4395543695408463,1.8024835217635524,0.4301657758139179,21651.986666666668,21728.3,63.93918292054248,42785.61890625,49236.06208984375,94.77702414797386,-961.5322658092997,1056.3092899572734,0.8689894579338358
2022-02-09,44338.796875,23.86939406305327,4587.18017578125,185751049.203076,54.0,23.473,13.687107576139423,24.733333333333334,27.667066666666663,186940358.1174805,1.5245369439778165,-0.0270965835452377,0.5929787243060654,1.0701310052759307,0.2829487651313948,-0.3340825907208236,-0.712788358216428,0.0545492952517161,-0.8274268777753409,-0.4342868981976922,-0.6222532318612913,0.2270796166178124,-0.036323082852313,0.1590446626941542,21645.20333333333,21728.3,64.58531557773595,42693.662578125,49286.29384765625,371.2868872803665,-694.9684351913666,1066.255322471733,0.8662380399323786
2022-02-10,43565.11328125,24.19343093318353,4504.080078125,185751049.203076,50.0,18.779,14.156089545032684,25.7,27.4793,187397472.78754535,1.3350331367129715,-0.5156959445724686,0.5813170375053731,1.5245369439778165,0.8049142226318414,-0.748484263188189,-0.8373111458715181,3.995243384760279,1.132847384336555,-0.6565402185288368,-0.6255964509262134,-0.3924257561727273,-0.0517712724697758,0.1371355141564278,21638.42,21728.3,60.48722347037377,42592.394609375,49327.3684765625,521.9761299791862,-451.579522157256,973.5556521364422,0.8634637509522209
2022-02-11,42407.9375,24.01743189244243,4418.64013671875,188404635.6202628,50.0,21.595,14.486635198030315,26.633333333333333,27.448,188064193.58402893,1.4119518567117024,-0.2217592445150755,0.7387345673742183,1.3350331367129715,1.0701310052759307,-0.7336492921259211,-0.6277349609377687,-1.189619873640294,2.0400441752499723,-0.8648454525138878,-0.4022649719508946,-0.4043297464984447,2.118247623981375,1.862583015562133,21632.879999999997,21728.3,54.87842073798802,42424.862578125,49352.72048828125,541.7787378061403,-252.90787016457676,794.686607970717,0.859625612496858
2022-02-12,42244.46875,23.622068086231128,4418.64013671875,188404635.6202628,44.0,18.779,14.480361802040886,27.4,26.602966666666664,188730914.38051257,1.0433393047350392,-0.5169283505094203,0.7223402755375221,1.4119518567117024,1.5245369439778165,0.0209142777992437,-0.6108502599406307,-0.6544472158255026,1.056563049249976,-0.6572127558633458,-0.6127041759929666,-0.8286913712413696,2.0508647880911997,1.8496344650096863,21627.340000000004,21728.3,54.11503412089878,42253.308046875,49366.908125,538.0792426528278,-94.71044760109585,632.7896902539237,0.8559034716107208
2022-02-13,42197.515625,23.41393852088235,4418.64013671875,209633326.9577572,44.0,17.84,14.634316472923713,28.166666666666668,26.665566666666667,189297569.9159402,1.133954366978727,-0.6125067168444551,2.02370180104371,1.0433393047350392,1.3350331367129715,0.2829487651313948,-0.3456162666794628,2.0496791285440588,0.656996396123639,-0.8775795027486369,-1.0386367498049809,-0.8474847932271814,1.2966572649078798,3.17359091964937,21621.17666666667,21747.0,53.88318224314787,42088.661171875,49377.916171875,525.3032721748459,29.29229635409251,496.0109758207534,0.8523782377808835
2022-02-14,42586.91796875,23.759553654149776,4401.669921875,209633326.9577572,46.0,19.129,14.517546541850422,28.933333333333337,26.67723333333333,189864225.45136788,1.3997109750891754,-0.4767242160009499,1.9558124533714816,1.133954366978727,1.4119518567117024,0.8049142226318414,-0.7829489586904301,-0.9828847302456624,1.0229278397785535,-0.6611287214402954,-0.8363247641327575,-0.4232630596274466,1.2672037556046547,3.0045294776450966,21615.013333333332,21747.0,55.58284274829273,41924.20921875,49390.80865234375,540.3706814479374,131.5079733728615,408.8627080750759,0.8488261351185746
2022-02-15,44575.203125,23.84658444978834,4471.06982421875,232188811.50384504,46.0,20.162,14.01790080551859,29.766666666666666,26.22256666666667,190536579.8271538,1.5159475209145712,-0.3614383851939681,3.1335816240213776,1.3997109750891754,1.0433393047350392,1.0701310052759307,-0.4577957193550481,-0.7957289004355225,0.4427005439611539,3.8922978158466033,-0.42143744972082,-0.4160588064016139,1.9284855973987471,-0.346425728225582,21608.85,21747.0,63.06756352423798,41802.904921875,49402.50693359375,704.6272033832865,246.1318193749465,458.49538400834,0.8461697091215625
2022-02-16,43961.859375,23.708571322888737,4475.009765625,232188811.50384504,51.0,17.061,14.055066380509151,30.733333333333334,26.2279,191208934.20293975,1.9811595780093003,-0.6768179523952742,2.945965839120277,1.5159475209145712,1.133954366978727,1.5245369439778165,-0.3340825907208236,-0.7937750042639686,0.0545492952517161,-0.8274268777753409,-0.4342868981976922,-0.6222532318612913,1.868687338656191,-0.3632744437775906,21602.686666666665,21747.0,59.72418875957065,41730.365,49414.18525390625,776.3605644051931,352.17756838099587,424.1829960241973,0.8445017313464894
2022-02-17,40538.01171875,23.99080468700699,4380.259765625,213256529.5453799,52.0,19.645,14.068459443086452,31.666666666666668,26.288066666666666,192825204.70943975,2.084577980777247,-0.4013147254333864,1.8279364707044103,1.9811595780093003,1.3997109750891754,1.3350331367129715,-0.748484263188189,-0.7784175629830727,3.995243384760279,1.132847384336555,-0.6565402185288368,-0.6255964509262134,1.2311841843068465,2.433646280746854,21596.52333333333,21747.0,45.29040025484564,41612.231015625,49417.00083984375,550.5870534319765,391.85946539119203,158.7275880407845,0.8420630614651557
2022-02-18,40030.9765625,23.87214862053885,4348.8701171875,213256529.5453799,30.0,20.162,14.370025783631338,31.866666666666667,26.36546666666667,194441475.21593988,0.0509415955843662,-0.3433813908072324,1.7803044620023376,2.084577980777247,1.5159475209145712,1.4119518567117024,-0.7336492921259211,2.594464844496723,-1.189619873640294,2.0400441752499723,-0.8648454525138878,-0.4022649719508946,1.2037180224771649,2.333846230057565,21590.686666666665,21747.0,43.60958360381965,41469.288046875,49421.14599609375,326.97722976712976,378.88301826637957,-51.90578849924981,0.8391000898715043
2022-02-19,40122.15625,23.343326572995863,4348.8701171875,207147949.28088072,25.0,17.061,14.517545043692117,31.9,26.339499999999997,194521440.6759854,-0.3974416310167886,-0.6638293270505281,1.4151043181005785,0.0509415955843662,1.9811595780093003,1.0433393047350392,0.0209142777992437,4.3131983248260415,-0.6544472158255026,1.056563049249976,-0.6572127558633458,-0.6127041759929666,-1.1762828508878278,0.438769334805242,21584.85,21747.0,44.01197992570889,41345.602265625,49430.991875,155.33170504661393,334.17275562242645,-178.84105057581252,0.8364307633190701
2022-02-20,38431.37890625,23.632381734742054,4348.8701171875,207147949.28088072,27.0,19.645,14.62020495323464,32.166666666666664,25.805033333333338,194601406.13603097,-0.1915586712311734,-0.3960087084445588,1.3897443086353205,-0.3974416310167886,2.084577980777247,1.133954366978727,0.2829487651313948,2.030660930675801,2.0496791285440588,0.656996396123639,-0.8775795027486369,-1.0386367498049809,-1.1660297039262917,0.4233654469363043,21579.909999999996,21720.1,38.522445046388675,41160.49359375,49424.41125,-115.79539393723098,244.179125710495,-359.97451964772597,0.8327968417377961
2022-02-21,37075.28125,24.100184282741345,4348.8701171875,171001327.25871363,25.0,21.713,14.404789975215206,32.56666666666667,24.932633333333335,194385618.7223925,-0.3638105649939239,-0.1819058479505235,-0.625184299180347,-0.1915586712311734,0.0509415955843662,1.3997109750891754,0.8049142226318414,6.0,-0.9828847302456624,1.0229278397785535,-0.6611287214402954,-0.8363247641327575,0.2751385552171555,1.8489787496332415,21574.97,21720.1,34.77588994325194,40955.09484375,49405.4398828125,-435.07603501930134,108.32809356453573,-543.4041285838371,0.8289592186790292
2022-02-22,38286.02734375,23.961675643264023,4304.759765625,171001327.25871363,20.0,23.264,14.50613316411623,32.86666666666667,24.5501,194169831.3087541,-0.834321429126811,-0.0211729822502796,-0.650109670974542,-0.3638105649939239,-0.3974416310167886,1.5159475209145712,1.0701310052759307,0.8033512699830504,-0.7957289004355225,0.4427005439611539,3.8922978158466033,-0.42143744972082,0.264094312087903,1.8024835217635524,21570.03,21720.1,40.353522208848354,40791.653046875,49382.78751953125,-583.6828200121527,-30.07408915080195,-553.6087308613508,0.8260297787106814
2022-02-23,37296.5703125,23.807424370587366,4225.5,208538203.974041,25.0,19.129,14.398221018004238,33.266666666666666,22.05796666666667,194498905.1600828,-0.3336923354118935,-0.4475687237414832,1.464779880981348,-0.834321429126811,-0.1915586712311734,1.9811595780093003,1.5245369439778165,0.6035772828090372,-0.7937750042639686,0.0545492952517161,-0.8274268777753409,-0.4342868981976922,0.5929787243060654,-0.036323082852313,21565.09,21720.1,37.529046815415825,40619.63296875,49346.4913671875,-772.3920264736516,-178.5376766153719,-593.8543498582798,0.8231513901667111
2022-02-24,38332.609375,24.56021614242982,4288.7001953125,208538203.974041,23.0,40.842,14.754279750674776,33.63333333333333,22.386533333333333,194827979.01141155,-0.5194918022277808,1.7581197994210762,1.4448384397632763,-0.3336923354118935,-0.3638105649939239,2.084577980777247,1.3350331367129715,0.212138997469796,-0.7784175629830727,3.995243384760279,1.132847384336555,-0.6565402185288368,0.5813170375053731,-0.0517712724697758,21560.15,21720.1,42.09894670899901,40514.905078125,49319.163828125,-828.7919407785521,-308.588529448008,-520.2034113305441,0.8214840223025185
2022-02-25,39214.21875,24.002129814209702,4384.64990234375,186294128.8834766,27.0,27.4,14.184739787158396,33.766666666666666,22.329633333333337,195298543.64165112,-0.1085095882106007,0.3780553343480441,0.1264097443038202,-0.5194918022277808,-0.834321429126811,0.0509415955843662,1.4119518567117024,0.20785993376911,2.594464844496723,-1.189619873640294,2.0400441752499723,-0.8648454525138878,0.7387345673742183,2.118247623981375,21555.32,21720.1,45.736592194099956,40435.970859375,49283.40791015625,-793.2071720341992,-405.51225796524625,-387.6949140689529,0.8204783835787056
2022-02-26,39105.1484375,23.583610947284033,4384.64990234375,186294128.8834766,26.0,20.679,14.06097669529578,33.96666666666667,22.1739,195769108.27189073,-0.2142722596211931,-0.3108280312706304,0.1110593664391699,-0.1085095882106007,-0.3336923354118935,-0.3974416310167886,1.0433393047350392,-0.0875690422992283,4.3131983248260415,-0.6544472158255026,1.056563049249976,-0.6572127558633458,0.7223402755375221,2.0508647880911997,21550.49,21720.1,45.35693412076896,40386.91578125,49251.00849609375,-764.9887351600264,-477.4075534042023,-287.5811817558241,0.8200221074549815
2022-02-27,37709.78515625,23.87814177374287,4384.64990234375,189074638.2697972,26.0,20.679,14.383156561659016,34.03333333333333,22.018166666666666,195272804.6100254,-0.2131350863972295,-0.3132391918837613,0.2635354704459703,-0.2142722596211931,-0.5194918022277808,-0.1915586712311734,1.133954366978727,-0.189281884114892,2.030660930675801,2.0496791285440588,0.656996396123639,-0.8775795027486369,2.02370180104371,1.2966572649078798,21551.79333333333,21536.1,40.702034007350875,40306.43265625,49211.58923828125,-845.4734838607765,-551.0207394955172,-294.45274436525926,0.8190435074365773
2022-02-28,43193.234375,24.298136769657145,4373.93994140625,189074638.2697972,20.0,24.815,14.796251382448244,33.9,22.0942,194776500.94816008,-0.7969335687345978,0.1058546792193585,0.2465778471706096,-0.2131350863972295,-0.1085095882106007,-0.3638105649939239,1.3997109750891754,0.001032440866495,6.0,-0.9828847302456624,1.0229278397785535,-0.6611287214402954,1.9558124533714816,1.2672037556046547,21553.096666666668,21536.1,58.658017367524124,40332.0653125,49205.41396484375,-461.47016144556983,-533.1106238855277,71.6404624399579,0.8196672289215253
2022-03-01,44354.63671875,24.20386103056617,4306.259765625,225221260.29196423,51.0,26.883,14.92173555655594,34.63333333333333,22.270466666666668,195838268.66647217,2.236903062436485,0.3098841348938989,2.3988598444707057,-0.7969335687345978,-0.2142722596211931,-0.834321429126811,1.5159475209145712,0.0952115748303734,0.8033512699830504,-0.7957289004355225,0.4427005439611539,3.8922978158466033,3.1335816240213776,1.9284855973987471,21554.4,21536.1,61.32898442009801,40382.7328125,49188.220546875,-62.70645792715368,-439.02979069385293,376.32333276669925,0.8209838120493986
2022-03-02,43924.1171875,24.09685604436592,4386.5400390625,225221260.29196423,52.0,23.781,14.888933632414284,35.7,22.280733333333337,196900036.38478428,2.253197106394157,-0.0138596220469354,2.3330573245684154,2.236903062436485,-0.2131350863972295,-0.3336923354118935,1.9811595780093003,-0.1039793806897949,0.6035772828090372,-0.7937750042639686,0.0545492952517161,-0.8274268777753409,2.945965839120277,1.868687338656191,21555.703333333335,21536.1,59.78700397760464,40406.498046875,49172.35640625,216.08641222747247,-308.00655010958786,524.0929623370603,0.8217319852041741
2022-03-03,42451.7890625,23.940852134491525,4363.490234375,204908164.05639085,39.0,20.679,14.976981279476243,36.13333333333333,22.1563,196931516.9158054,1.0045618883044305,-0.3348805638376307,1.0895098744907823,2.253197106394157,-0.7969335687345978,-0.5194918022277808,2.084577980777247,-0.2049365578925163,0.212138997469796,-0.7784175629830727,3.995243384760279,1.132847384336555,1.8279364707044103,1.2311841843068465,21557.006666666664,21536.1,54.71995334839487,40376.551796875,49149.38033203125,314.6006747448773,-183.48510513869485,498.0857798835722,0.8215068333335854
2022-03-04,39137.60546875,24.07374068860228,4328.8701171875,204908164.05639085,33.0,20.679,14.954250102449928,36.3,22.094466666666666,196962997.44682652,0.4343781531109095,-0.3373408576675796,1.070212711623197,1.0045618883044305,2.236903062436485,-0.1085095882106007,0.0509415955843662,0.0795612430555281,0.20785993376911,2.594464844496723,-1.189619873640294,2.0400441752499723,1.7803044620023376,1.2037180224771649,21561.126666666663,21536.1,45.393816409994315,40307.4725,49115.0459375,123.81970285972056,-122.02414353901177,245.84384639873235,0.8206746370815202
2022-03-05,39400.5859375,23.55506155611771,4328.8701171875,168452735.66472492,22.0,18.095,14.785397321227345,36.36666666666667,21.9778,196088333.0134675,-0.601858612459644,-0.5863297173147971,-1.1394404705463486,0.4343781531109095,2.253197106394157,-0.2142722596211931,-0.3974416310167886,-0.0270200658133366,-0.0875690422992283,4.3131983248260415,-0.6544472158255026,1.056563049249976,1.4151043181005785,-1.1762828508878278,21565.246666666662,21536.1,46.177697090754194,40233.490234375,49088.5720703125,-6.085120373492828,-98.836338905908,92.75121853241517,0.8196101157056711
2022-03-06,38419.984375,23.706177775223217,4328.8701171875,168452735.66472492,22.0,17.578,15.03695604376809,36.43333333333333,21.75,195213668.5801085,-0.6080134451297748,-0.6262284390440978,-1.121139530552108,-0.601858612459644,1.0045618883044305,-0.2131350863972295,-0.1915586712311734,-0.3267665774239724,-0.189281884114892,2.030660930675801,2.0496791285440588,0.656996396123639,1.3897443086353205,-1.1660297039262917,21569.743333333332,21524.8,43.66086500976349,40138.341953125,49056.6660546875,-186.0176835006714,-116.27260782486069,-69.74507567581072,0.8182036241186771
2022-03-07,38062.0390625,24.074787685255483,4201.08984375,202691096.5721893,23.0,21.196,15.238400718765783,36.1,21.6741,196707092.07176095,-0.5238086686123955,-0.2400475209465695,0.9274827536437744,-0.6080134451297748,0.4343781531109095,-0.7969335687345978,-0.3638105649939239,0.1643962159217479,0.001032440866495,6.0,-0.9828847302456624,1.0229278397785535,-0.625184299180347,0.2751385552171555,21574.24,21524.8,42.74503178116621,40037.30515625,49013.388359375,-353.4246717513015,-163.70302061014885,-189.72165114115265,0.8168646669087486
2022-03-08,38737.26953125,23.972732299569586,4170.7001953125,202691096.5721893,21.0,19.129,15.033397199526489,35.56666666666667,21.6232,198200515.56341347,-0.7087367871934417,-0.4509331878110966,0.9072245744474192,-0.5238086686123955,-0.601858612459644,2.236903062436485,-0.834321429126811,-0.0281784961499829,0.0952115748303734,0.8033512699830504,-0.7957289004355225,0.4427005439611539,-0.650109670974542,0.264094312087903,21578.736666666668,21524.8,45.0851298431322,39967.03953125,48960.378828125,-426.6918226257112,-216.30078101326134,-210.39104161244987,0.8163139356326051
2022-03-09,41982.92578125,24.197841337472255,4277.8798828125,188995752.2092035,22.0,21.713,15.379581051860924,34.8,21.501933333333337,198485578.09143016,-0.6061047369295756,-0.1797542768808072,0.072923164255787,-0.7087367871934417,-0.6080134451297748,2.253197106394157,-0.3336923354118935,-0.0270965835452377,-0.1039793806897949,0.6035772828090372,-0.7937750042639686,0.0545492952517161,1.464779880981348,0.5929787243060654,21583.233333333337,21524.8,54.674656249295424,39959.185390625,48925.76599609375,-220.31952689910395,-217.10453019042987,-3.2149967086740787,0.8167309101264834
2022-03-10,39437.4609375,24.15976809255346,4259.52001953125,188995752.2092035,28.0,19.645,15.121444124806333,34.13333333333333,21.37433333333333,198770640.61944687,-0.03546954863371,-0.3923435323456903,0.0676641041547276,-0.6061047369295756,-0.5238086686123955,1.0045618883044305,-0.5194918022277808,-0.5156959445724686,-0.2049365578925163,0.212138997469796,-0.7784175629830727,3.995243384760279,1.4448384397632763,0.5813170375053731,21587.73,21524.8,47.64726067504972,39913.048046875,48876.3450390625,-259.17809155034774,-225.51924246241344,-33.6588490879343,0.8166127809879414
2022-03-11,38794.97265625,23.995299055397172,4204.31005859375,188995752.2092035,22.0,18.612,15.156873588917176,33.06666666666667,21.212300000000003,198878797.3863178,-0.6023428620266612,-0.4962577582151537,0.0623972302314559,-0.03546954863371,-0.7087367871934417,0.4343781531109095,-0.1085095882106007,-0.2217592445150755,0.0795612430555281,0.20785993376911,2.594464844496723,-1.189619873640294,0.1264097443038202,0.7387345673742183,21597.326666666664,21524.8,46.038783258310296,39875.339140625,48822.58916015625,-337.9218658748214,-247.99976714489506,-89.92209872992632,0.8167395426289061
2022-03-12,38904.01171875,23.40541348874328,4204.31005859375,188995752.2092035,22.0,17.061,15.10979668208234,32.13333333333333,21.155033333333332,198986954.15318868,-0.6120107349450429,-0.6554037728910198,0.0540136477887329,-0.6023428620266612,-0.6061047369295756,-0.601858612459644,-0.2142722596211931,-0.5169283505094203,-0.0270200658133366,-0.0875690422992283,4.3131983248260415,-0.6544472158255026,0.1110593664391699,0.7223402755375221,21606.923333333336,21524.8,46.36967735683487,39924.273046875,48778.5786328125,-387.0664719310298,-275.81310810212204,-111.25336382890777,0.8184796311391213
2022-03-13,37849.6640625,23.574015419082855,4204.31005859375,206799699.88108504,21.0,16.544,15.02600111246834,31.166666666666668,20.986666666666668,199600122.96188277,-0.6992516079971938,-0.7056651622137781,1.109815946624769,-0.6120107349450429,-0.03546954863371,-0.6080134451297748,-0.2131350863972295,-0.6125067168444551,-0.3267665774239724,-0.189281884114892,2.030660930675801,2.0496791285440588,0.2635354704459703,2.02370180104371,21615.27666666667,21562.1,43.586471004639556,39980.661328125,48723.0230078125,-505.2665720812729,-321.70380089795225,-183.56277118332065,0.8205702121913555
2022-03-14,39666.75390625,23.914653667694346,4173.10986328125,206799699.88108504,23.0,17.578,15.311234208274785,30.466666666666665,20.946633333333335,200213291.7705769,-0.5030898648816584,-0.5912519465711641,1.0858295506711433,-0.6992516079971938,-0.6023428620266612,-0.5238086686123955,-0.7969335687345978,-0.4767242160009499,0.1643962159217479,0.001032440866495,6.0,-0.9828847302456624,0.2465778471706096,1.9558124533714816,21623.629999999997,21562.1,49.241060946242065,40048.4603125,48686.64568359375,-447.1624285712751,-346.79552643261684,-100.36690213865825,0.8225758778447821
2022-03-15,39338.78515625,23.89856591540591,4262.4501953125,190365286.64550212,21.0,16.544,15.01394587636959,29.7,20.903433333333332,199571023.76016837,-0.6930532578452722,-0.688930732508886,0.0783615326143196,-0.5030898648816584,-0.6120107349450429,-0.7087367871934417,2.236903062436485,-0.3614383851939681,-0.0281784961499829,0.0952115748303734,0.8033512699830504,-0.7957289004355225,2.3988598444707057,3.1335816240213776,21631.983333333337,21562.1,48.30002555804943,40102.149453125,48638.04626953125,-422.7061203674675,-361.977645219587,-60.728475147880545,0.8245016510510319
2022-03-16,41143.9296875,24.40252204058381,4357.85986328125,190365286.64550212,24.0,18.095,14.842389429944848,28.966666666666665,20.86896666666667,198928755.74975985,-0.4035692758437615,-0.5224058659665747,0.0649537733876829,-0.6930532578452722,-0.6992516079971938,-0.6061047369295756,2.253197106394157,-0.6768179523952742,-0.0270965835452377,-0.1039793806897949,0.6035772828090372,-0.7937750042639686,2.3330573245684154,2.945965839120277,21640.336666666662,21562.1,53.56055845969089,40185.94796875,48599.25390625,-254.72789782469044,-340.52769574060767,85.79979791591722,0.8268840514768062
2022-03-17,40951.37890625,23.81474460846775,4411.669921875,217523034.5085692,27.0,16.544,14.548311118712771,28.333333333333332,20.748366666666666,198439896.516584,-0.1167896545632379,-0.6779854154545651,1.687836519166248,-0.4035692758437615,-0.5030898648816584,-0.03546954863371,1.0045618883044305,-0.4013147254333864,-0.5156959445724686,-0.2049365578925163,0.212138997469796,-0.7784175629830727,1.0895098744907823,1.8279364707044103,21648.69,21562.1,52.94175077199263,40267.933125,48559.861640625,-135.57832256667461,-299.5378211058211,163.95949853914647,0.8292431601846245
2022-03-18,41801.15625,24.261949092791543,4463.1201171875,217523034.5085692,25.0,17.061,14.1922879612073,27.466666666666665,20.748366666666666,197951037.28340816,-0.3089177998695285,-0.6206776758731791,1.6409461400590315,-0.1167896545632379,-0.6930532578452722,-0.6023428620266612,0.4343781531109095,-0.3433813908072324,-0.2217592445150755,0.0795612430555281,0.20785993376911,2.594464844496723,1.070212711623197,1.7803044620023376,21658.72666666667,21562.1,55.391238756846136,40361.1915625,48533.5925,27.106042422557948,-234.2090484001453,261.31509082270327,0.8316135172252085
2022-03-19,42190.65234375,23.702098777152685,4463.1201171875,211525632.75648364,28.0,14.993,14.320085178253096,26.666666666666668,20.5933,197893340.72377825,-0.0282037597769622,-0.8288458349780603,1.250737373318513,-0.3089177998695285,-0.4035692758437615,-0.6120107349450429,-0.601858612459644,-0.6638293270505281,-0.5169283505094203,-0.0270200658133366,-0.0875690422992283,4.3131983248260415,-1.1394404705463486,1.4151043181005785,21668.76333333334,21562.1,56.508680206847394,40449.31796875,48508.71232421875,185.32731543494447,-150.30177563312736,335.62909106807183,0.8338567657372145
2022-03-20,41247.82421875,23.72537506856387,4463.1201171875,211525632.75648364,31.0,14.476,14.42000074937432,26.7,20.403766666666662,197835644.16414836,0.2547928063837548,-0.8758791572981626,1.2224121404722332,-0.0282037597769622,-0.1167896545632379,-0.6992516079971938,-0.6080134451297748,-0.3960087084445588,-0.6125067168444551,-0.3267665774239724,-0.189281884114892,2.030660930675801,-1.121139530552108,1.3897443086353205,21678.473333333335,21571.9,53.04480994414365,40511.510859375,48470.71630859375,231.96649867331143,-73.8481207718396,305.81461944515104,0.8357935253412461
2022-03-21,41077.99609375,23.92664392068287,4461.18017578125,208796269.7531742,30.0,16.027,14.174716464343389,26.866666666666667,20.369300000000003,197890588.17989147,0.1546113777557825,-0.7110260690264033,1.0373793944879774,0.2547928063837548,-0.3089177998695285,-0.5030898648816584,-0.5238086686123955,-0.1819058479505235,-0.4767242160009499,0.1643962159217479,0.001032440866495,6.0,0.9274827536437744,-0.625184299180347,21688.183333333334,21571.9,52.421480695445965,40574.71875,48429.46767578125,252.31613370424748,-8.615269876622186,260.93140358086964,0.8378105458774374
2022-03-22,42358.80859375,24.189147115959752,4511.60986328125,208796269.7531742,26.0,17.578,14.247205090842504,26.833333333333332,20.3004,197945532.19563463,-0.2245627076312772,-0.5492429881152122,1.0216461704119626,0.1546113777557825,-0.0282037597769622,-0.6930532578452722,-0.7087367871934417,-0.0211729822502796,-0.3614383851939681,-0.0281784961499829,0.0952115748303734,0.8033512699830504,0.9072245744474192,-0.650109670974542,21697.893333333333,21571.9,56.56679192363422,40652.232421875,48391.13484375,367.5572593415418,66.61923596701061,300.9380233745312,0.8400760294863281
2022-03-23,42892.95703125,23.951812471229065,4456.240234375,197878817.73993632,31.0,16.027,14.15110753701234,27.033333333333335,20.110866666666663,198841448.5450087,0.2689534350705321,-0.7035439113195255,0.375350711407259,-0.2245627076312772,0.2547928063837548,-0.4035692758437615,-0.6061047369295756,-0.4475687237414832,-0.6768179523952742,-0.0270965835452377,-0.1039793806897949,0.6035772828090372,0.072923164255787,1.464779880981348,21707.603333333333,21571.9,58.202325369965095,40735.22609375,48355.87650390625,496.2673355890947,152.54885589142745,343.71847969766725,0.8424048748337621
2022-03-24,43960.93359375,24.15863892877493,4520.16015625,197878817.73993632,40.0,18.095,14.14416231979867,27.7,19.938566666666663,199737364.89438277,1.123806839293244,-0.4914752412092436,0.3658658888129347,0.2689534350705321,0.1546113777557825,-0.1167896545632379,-0.03546954863371,1.7581197994210762,-0.4013147254333864,-0.5156959445724686,-0.2049365578925163,0.212138997469796,0.0676641041547276,1.4448384397632763,21717.313333333335,21571.9,61.33716721563282,40875.385078125,48316.91412109375,676.6478067449934,257.36864606214067,419.27916068285276,0.8459850100459955
2022-03-25,44348.73046875,24.143429320788357,4543.06005859375,212890314.2581384,47.0,17.578,14.275320736639255,28.433333333333337,19.886866666666663,199882435.237186,1.7716416582774286,-0.5412756355233792,1.2225252951334589,1.123806839293244,-0.2245627076312772,-0.3089177998695285,-0.6023428620266612,0.3780553343480441,-0.3433813908072324,-0.2217592445150755,0.0795612430555281,0.20785993376911,0.0623972302314559,0.1264097443038202,21727.17,21571.9,62.43878370498869,41019.26765625,48275.49009765625,841.1958148386984,374.13407981745223,467.0617350212462,0.8496913769963251
