ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,fg_fng_value,fg_fng_value_lower,fg_fng_value_upper,fg_fng_value_ma30,fg_fng_value_ma30_lower,fg_fng_value_ma30_upper,gt_bitcoin_ma30,gt_bitcoin_ma30_lower,gt_bitcoin_ma30_upper,hr_hash_rate_ma30,hr_hash_rate_ma30_lower,hr_hash_rate_ma30_upper,m2_ma30,m2_ma30_lower,m2_ma30_upper,macd_signal_9,macd_signal_9_lower,macd_signal_9_upper,sma_200,sma_200_lower,sma_200_upper,sma_50,sma_50_lower,sma_50_upper,spx_close,spx_close_lower,spx_close_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-09-02,42493.67829400159,59511.18237527699,64042.85551929129,41408.47279245244,43659.34854933929,19223.350872921244,19223.350872921244,19223.350872921244,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,92.98707490715945,92.98707490715945,92.98707490715945,-844.0217535279822,-844.0217535279822,-844.0217535279822,0.0,0.0,0.0,61717.02916692283
2024-09-03,42524.638920596066,59456.307555483436,63994.75509964014,41413.555722494486,43711.1524471032,19091.513819124884,19091.513819124884,19091.513819124884,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-74.17008648083304,-74.17008648083304,-74.17008648083304,-808.7016459363482,-808.7016459363482,-808.7016459363482,0.0,0.0,0.0,61616.15273972095
2024-09-04,42555.59954719054,59423.49238883717,64210.88854072379,41417.16776842373,43757.632122397,19273.231370574365,19273.231370574365,19273.231370574365,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,74.38469266301279,74.38469266301279,74.38469266301279,-775.5388736307143,-775.5388736307143,-775.5388736307143,0.0,0.0,0.0,61828.830917764906
2024-09-05,42586.560173785,59413.84068898974,64105.39104795347,41413.313439960235,43844.40838906511,19194.214579539257,19194.214579539257,19194.214579539257,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-35.02812691296167,-35.02812691296167,-35.02812691296167,-745.1428450898495,-745.1428450898495,-745.1428450898495,0.0,0.0,0.0,61780.77475332426
2024-09-06,42617.520800379476,59527.75459820629,63983.306876409195,41421.80408803777,43904.708485963616,19281.87256157966,19281.87256157966,19281.87256157966,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,25.541231671057073,25.541231671057073,25.541231671057073,-718.0542216334628,-718.0542216334628,-718.0542216334628,0.0,0.0,0.0,61899.39336195914
2024-09-07,42648.48142697395,59443.88842101076,64246.99726007778,41427.28403949276,43963.96998515691,19222.044118323076,19222.044118323076,19222.044118323076,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-57.61211337887057,-57.61211337887057,-57.61211337887057,-694.7293198401196,-694.7293198401196,-694.7293198401196,0.0,0.0,0.0,61870.52554529703
2024-09-08,42679.44205356841,59376.06634862732,64350.923493660346,41428.71519569341,44021.59417056684,19272.756579431716,19272.756579431716,19272.756579431716,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-26.102672468817065,-26.102672468817065,-26.102672468817065,-675.5262996415343,-675.5262996415343,-675.5262996415343,0.0,0.0,0.0,61952.198633000124
2024-09-09,42710.402680162886,59578.1310116474,64725.38221186375,41410.65532092349,44078.822366390996,19406.67899165741,19406.67899165741,19406.67899165741,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,92.98707490723689,92.98707490723689,92.98707490723689,-660.6936347918961,-660.6936347918961,-660.6936347918961,0.0,0.0,0.0,62117.0816718203
2024-09-10,42741.36330675736,59478.539431265934,64450.70060402514,41408.91922030856,44141.615885930514,19249.854156912166,19249.854156912166,19249.854156912166,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-74.17008648089839,-74.17008648089839,-74.17008648089839,-650.3613081490025,-650.3613081490025,-650.3613081490025,0.0,0.0,0.0,61991.21746366953
2024-09-11,42772.32393335182,59586.42418847495,64762.11474569827,41398.91929344157,44222.400264008254,19404.235140163913,19404.235140163913,19404.235140163913,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,74.38469266310092,74.38469266310092,74.38469266310092,-644.535104041252,-644.535104041252,-644.535104041252,0.0,0.0,0.0,62176.55907351573
2024-09-12,42803.284559946296,59500.253876081086,64559.14439944979,41411.574616641934,44282.258636397804,19296.263138810646,19296.263138810646,19296.263138810646,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-35.02812691289302,-35.02812691289302,-35.02812691289302,-643.0942858185288,-643.0942858185288,-643.0942858185288,0.0,0.0,0.0,62099.54769875694
2024-09-13,42834.24518654077,59645.94791192579,64776.96504103378,41429.08434426744,44340.76435857923,19354.13393233831,19354.13393233831,19354.13393233831,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,25.54123167137983,25.54123167137983,25.54123167137983,-645.7928508751367,-645.7928508751367,-645.7928508751367,0.0,0.0,0.0,62188.37911887908
2024-09-14,42865.20581313523,59623.61175731257,64797.145637450114,41435.10787922541,44399.27008076065,19264.50898741489,19264.50898741489,19264.50898741489,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-57.61211337873642,-57.61211337873642,-57.61211337873642,-652.2644507484378,-652.2644507484378,-652.2644507484378,0.0,0.0,0.0,62129.71480055012
2024-09-15,42896.16643972971,59584.87744659389,64871.9274102746,41414.16423172977,44457.77580294209,19286.25192559387,19286.25192559387,19286.25192559387,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-26.102672469402712,-26.102672469402712,-26.102672469402712,-662.030953478792,-662.030953478792,-662.030953478792,0.0,0.0,0.0,62182.41836532358
2024-09-16,42927.12706632419,59589.5161223597,64764.15003752997,41386.476085103364,44522.58999697187,19392.858113831368,19392.858113831368,19392.858113831368,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,92.98707490731434,92.98707490731434,92.98707490731434,-674.5145126180155,-674.5145126180155,-674.5145126180155,0.0,0.0,0.0,62319.985180155556
2024-09-17,42958.08769291866,59495.7019214834,64818.832167476714,41391.55924829092,44584.9018558336,19211.16256946402,19211.16256946402,19211.16256946402,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-74.17008648079748,-74.17008648079748,-74.17008648079748,-689.0528955972486,-689.0528955972486,-689.0528955972486,0.0,0.0,0.0,62169.25026238269
2024-09-18,42989.048319513124,59692.42179402306,65041.95413874504,41384.76592260025,44652.7920101905,19343.852527058363,19343.852527058363,19343.852527058363,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,74.38469266296738,74.38469266296738,74.38469266296738,-704.9177171466695,-704.9177171466695,-704.9177171466695,0.0,0.0,0.0,62332.90084657149
2024-09-19,43020.0089461076,59597.18993621947,64748.84520716741,41366.43888058122,44727.58106816283,19218.02230007887,19218.02230007887,19218.02230007887,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-35.02812691313371,-35.02812691313371,-35.02812691313371,-721.3351245500647,-721.3351245500647,-721.3351245500647,0.0,0.0,0.0,62238.03124618647
2024-09-20,43050.96957270207,59718.8834204531,65288.351665340815,41363.31940250681,44801.54980845765,19262.41838922586,19262.41838922586,19262.41838922586,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,25.54123167122085,25.54123167122085,25.54123167122085,-737.5083939874262,-737.5083939874262,-737.5083939874262,0.0,0.0,0.0,62313.38796192793
2024-09-21,43081.930199296534,59393.351878151996,64797.20586320171,41367.967398848414,44861.05093480731,19164.13161412991,19164.13161412991,19164.13161412991,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-57.612113378602274,-57.612113378602274,-57.612113378602274,-752.6418240335535,-752.6418240335535,-752.6418240335535,0.0,0.0,0.0,62246.061813426444
2024-09-22,43112.89082589101,59680.40010253866,65102.58898231762,41377.337160320596,44929.200446144816,19182.31762294069,19182.31762294069,19182.31762294069,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-26.102672468949063,-26.102672468949063,-26.102672468949063,-765.9652561324299,-765.9652561324299,-765.9652561324299,0.0,0.0,0.0,62295.2084488317
2024-09-23,43143.85145248548,59609.32812501404,65249.160315150366,41386.783233632326,45013.930544890674,19290.61411180476,19290.61411180476,19290.61411180476,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,92.98707490744246,92.98707490744246,92.98707490744246,-776.7585146447525,-776.7585146447525,-776.7585146447525,0.0,0.0,0.0,62434.46556429024
2024-09-24,43174.812079079944,59506.84498758326,64938.169138371,41364.58878670688,45098.531391409946,19115.840422617737,19115.840422617737,19115.840422617737,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-74.17008648069657,-74.17008648069657,-74.17008648069657,-784.3750424436316,-784.3750424436316,-784.3750424436316,0.0,0.0,0.0,62290.65250169768
2024-09-25,43205.77270567442,59753.12444937413,65315.503517547506,41340.23192017688,45183.3907423824,19260.506231265463,19260.506231265463,19260.506231265463,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,74.38469266297446,74.38469266297446,74.38469266297446,-788.2640129395794,-788.2640129395794,-788.2640129395794,0.0,0.0,0.0,62466.27893693988
2024-09-26,43236.733332268894,59546.843929876835,65205.968008402306,41350.354421062184,45264.76892346293,19151.367198459557,19151.367198459557,19151.367198459557,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-35.028126912749734,-35.028126912749734,-35.028126912749734,-787.9902261697572,-787.9902261697572,-787.9902261697572,0.0,0.0,0.0,62388.10053072845
2024-09-27,43267.693958863354,59626.17607959582,65240.893833622584,41361.61370006451,45330.368411716016,19216.675638398254,19216.675638398254,19216.675638398254,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,25.541231671061876,25.541231671061876,25.541231671061876,-783.2511448148753,-783.2511448148753,-783.2511448148753,0.0,0.0,0.0,62484.36959726161
2024-09-28,43298.65458545783,59554.139774582174,65314.00915575235,41313.764634683685,45406.22642092317,19142.88294346292,19142.88294346292,19142.88294346292,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-57.61211337902385,-57.61211337902385,-57.61211337902385,-773.8904947001249,-773.8904947001249,-773.8904947001249,0.0,0.0,0.0,62441.537528920744
2024-09-29,43329.6152120523,59659.46390013922,65497.77097844543,41288.286097195574,45482.08443013032,19188.37493726918,19188.37493726918,19188.37493726918,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-26.102672469015054,-26.102672469015054,-26.102672469015054,-759.9079418038756,-759.9079418038756,-759.9079418038756,0.0,0.0,0.0,62517.99014932147
2024-09-30,43360.575838646764,60040.973878860554,65581.90320357415,41284.980296418355,45544.136219611246,19325.90816463922,19325.90816463922,19325.90816463922,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,92.98707490713927,92.98707490713927,92.98707490713927,-741.4644618099886,-741.4644618099886,-741.4644618099886,0.0,0.0,0.0,62686.48400328598
2024-10-01,43391.53646524124,59545.82987916354,65261.79212596877,41286.356426002385,45623.930785990626,19181.332329120505,19181.332329120505,19181.332329120505,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-74.17008648076192,-74.17008648076192,-74.17008648076192,-718.883135940802,-718.883135940802,-718.883135940802,0.0,0.0,0.0,62572.86879436174
2024-10-02,43422.49709183571,59800.60803166061,65548.5122004024,41292.42334099545,45682.01914673749,19356.125009227624,19356.125009227624,19356.125009227624,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,74.38469266298155,74.38469266298155,74.38469266298155,-692.6452349774246,-692.6452349774246,-692.6452349774246,0.0,0.0,0.0,62778.62210106333
2024-10-03,43453.457718430196,59745.85695938992,65818.44440249329,41290.13134481962,45738.177611253246,19275.97583630387,19275.97583630387,19275.97583630387,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-35.028126912990416,-35.028126912990416,-35.028126912990416,-663.3815883252074,-663.3815883252074,-663.3815883252074,0.0,0.0,0.0,62729.43355473407
2024-10-04,43484.41834502466,59902.80507225188,65840.14836993782,41276.06776224902,45809.39407267643,19368.067410369178,19368.067410369178,19368.067410369178,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,25.541231671174504,25.541231671174504,25.541231671174504,-631.8593728440636,-631.8593728440636,-631.8593728440636,0.0,0.0,0.0,62852.485755393835
