ds,y,sma_50,sma_200,spx_close,hr_hash_rate_ma30,m2_ma30,fg_fng_value_ma30,gt_bitcoin_ma30,fg_fng_value,macd_signal_9
2022-04-17,39716.953125,42161.470078125,48139.80490234375,4392.58984375,201934946.8848383,21905.336666666662,39.233333333333334,16.009733333333333,28.0,-329.1084289065175
2022-04-18,40826.21484375,42223.798671875,48124.98150390625,4391.68994140625,201151355.08823544,21909.33333333333,39.1,16.009733333333333,24.0,-432.49532815328934
2022-04-19,41502.75,42189.988984375,48091.910546875,4462.2099609375,200367763.2916325,21913.33,38.96666666666667,16.009733333333333,27.0,-499.1856373565347
2022-04-20,41374.37890625,42130.383828125,48060.225,4459.4501953125,200891186.29422405,21917.326666666668,38.86666666666667,15.906333333333334,27.0,-540.2895594264451
2022-04-21,40527.36328125,42062.44875,48021.86205078125,4393.66015625,201414609.2968155,21921.32333333333,38.9,15.7857,27.0,-575.4839046218218
2022-04-22,39740.3203125,42008.219375,47974.999140625,4271.77978515625,201132681.95072895,21927.753333333338,38.733333333333334,15.699533333333331,26.0,-616.3744624591067
2022-04-23,39486.73046875,42015.201875,47914.85873046875,4271.77978515625,200850754.6046424,21934.18333333333,38.2,15.509966666666664,24.0,-661.3327811854145
2022-04-24,39469.29296875,42016.576015625,47835.39794921875,4271.77978515625,201752186.24001437,21940.466666666667,37.43333333333333,15.337633333333336,24.0,-705.2547982196196
2022-04-25,40458.30859375,42057.3425,47768.6595703125,4296.1201171875,202653617.87538627,21946.75,36.5,15.3204,23.0,-728.8382317089042
2022-04-26,38117.4609375,42058.4509375,47689.40763671875,4175.2001953125,203242394.97989577,21953.033333333333,35.766666666666666,15.2687,27.0,-774.1232399376391
2022-04-27,39241.12109375,42068.52796875,47610.77212890625,4183.9599609375,203831172.08440527,21959.316666666666,34.46666666666667,15.061933333333334,21.0,-810.9447348453502
2022-04-28,39773.828125,42024.346015625,47535.78337890625,4287.5,203479062.54551017,21965.6,33.4,14.924066666666668,24.0,-830.183883314875
2022-04-29,38609.82421875,42007.79328125,47441.4085546875,4131.93017578125,203126953.00661507,21956.993333333332,32.333333333333336,14.803433333333334,23.0,-854.0730552035086
2022-04-30,37714.875,41986.191328125,47349.77763671875,4131.93017578125,204057480.25182375,21948.386666666665,31.266666666666666,14.665566666666669,20.0,-891.9562486599224
2022-05-01,38469.09375,41977.49296875,47255.1176171875,4131.93017578125,204988007.4970325,21940.223333333335,30.333333333333332,14.562166666666666,22.0,-922.5586557527612
2022-05-02,38529.328125,41991.08625,47161.156640625,4155.3798828125,206492305.18375757,21932.06,29.533333333333335,14.510466666666668,28.0,-943.929676192902
2022-05-03,37750.453125,41952.760234375,47041.93916015625,4175.47998046875,207996602.8704826,21923.896666666664,28.833333333333332,14.493233333333334,27.0,-968.6694271725124
2022-05-04,39698.37109375,41959.951953125,46935.9701171875,4300.169921875,207720235.1375659,21915.733333333337,27.8,14.4243,21.0,-960.9380474795316
2022-05-05,36575.140625,41868.576171875,46811.077734375,4146.8701171875,207443867.4046493,21907.57,26.933333333333337,14.493233333333334,27.0,-980.8988296822696
2022-05-06,36040.921875,41770.36703125,46681.151953125,4123.33984375,207348974.65960392,21899.60666666667,26.066666666666663,14.544933333333333,22.0,-1023.4576265880908
2022-05-07,35501.953125,41644.38296875,46537.3517578125,4123.33984375,207254081.9145585,21891.643333333333,25.7,14.493233333333333,23.0,-1084.2156835233716
2022-05-08,34059.265625,41481.755234375,46377.68390625,4123.33984375,208558900.7695595,21878.926666666663,25.066666666666663,14.562166666666666,18.0,-1173.7417359345875
2022-05-09,30296.953125,41262.7378125,46218.1178125,3991.239990234375,209863719.62456048,21866.21,24.433333333333337,15.096366666666666,11.0,-1333.9562107150111
2022-05-10,31022.90625,41061.636015625,46069.771015625,4001.050048828125,210792825.49691063,21853.493333333336,23.633333333333333,15.682266666666663,10.0,-1515.455597508807
2022-05-11,28936.35546875,40793.186953125,45907.48470703125,3935.179931640625,211721931.3692608,21840.77666666667,22.966666666666665,16.250933333333332,12.0,-1730.61712624827
2022-05-12,29047.751953125,40516.2828515625,45748.06928710938,3930.080078125,211465200.77569312,21828.06,22.7,17.40553333333333,12.0,-1949.876618194975
2022-05-13,29283.103515625,40222.72625,45579.28568359375,4023.889892578125,211208470.18212545,21813.236666666668,22.2,18.180999999999997,10.0,-2152.011629256262
2022-05-14,30101.265625,39937.776953125,45427.973046875,4023.889892578125,212026847.50332043,21798.41333333333,21.566666666666663,18.629033333333332,9.0,-2314.8589277414108
2022-05-15,31305.11328125,39673.86265625,45292.0866796875,4023.889892578125,212845224.82451543,21784.05,21.166666666666668,18.973666666666663,10.0,-2420.062006636615
2022-05-16,29862.91796875,39334.711171875,45138.2905859375,4008.010009765625,215070432.5531833,21769.686666666665,20.7,19.404466666666668,14.0,-2501.113459273218
2022-05-17,30425.857421875,39000.6682421875,44979.28004882813,4088.85009765625,217295640.2818511,21755.323333333337,20.033333333333335,19.7491,8.0,-2548.096375698071
2022-05-18,28720.271484375,38625.7590625,44813.43724609375,3923.679931640625,217967347.3354065,21740.960000000003,19.633333333333333,20.007566666666666,12.0,-2592.6668719538043
2022-05-19,30314.333984375,38290.7924609375,44658.414130859375,3900.7900390625,218639054.3889619,21726.596666666668,19.166666666666668,20.2488,13.0,-2602.0473024947946
2022-05-20,29200.740234375,37964.03375,44499.39580078125,3901.360107421875,217784025.27507743,21713.3,18.7,20.490033333333333,13.0,-2600.715689670562
2022-05-21,29432.2265625,37627.045390625,44330.424921875,3901.360107421875,216928996.16119292,21700.003333333338,18.233333333333334,20.610666666666663,13.0,-2583.118994642284
2022-05-22,30323.72265625,37316.140859375,44167.19330078125,3901.360107421875,216932532.328072,21684.273333333334,17.833333333333332,20.74853333333333,14.0,-2536.1393588245955
2022-05-23,29098.91015625,36969.047734375,44005.42669921875,3973.75,216936068.49495104,21668.543333333335,17.366666666666667,20.9381,10.0,-2486.966608586153
2022-05-24,29655.5859375,36629.7059375,43848.07625,3941.47998046875,215152295.751424,21652.813333333335,16.966666666666665,21.1449,12.0,-2424.4472366096834
2022-05-25,29562.361328125,36309.8333203125,43688.25065429688,3978.72998046875,213368523.007897,21637.083333333332,16.566666666666666,21.213833333333337,11.0,-2352.80136800989
2022-05-26,29267.224609375,36031.043046875,43517.9518359375,4057.840087890625,213805815.6747345,21621.353333333333,16.066666666666666,21.317233333333338,12.0,-2278.5372066912855
2022-05-27,28627.57421875,35733.517578125,43323.25556640625,4158.240234375,214243108.341572,21604.146666666667,15.766666666666667,21.420633333333335,12.0,-2211.537001476016
2022-05-28,28814.900390625,35464.0623046875,43132.47092773437,4158.240234375,215058281.9199782,21586.94,15.4,21.437866666666665,13.0,-2144.5727448505295
2022-05-29,29445.95703125,35197.3387109375,42954.72456054688,4158.240234375,215873455.4983844,21584.623333333337,15.1,21.4551,14.0,-2066.1853418668684
2022-05-30,31726.390625,34987.7130859375,42788.60670898438,4158.240234375,216097217.91533065,21582.306666666667,14.766666666666667,21.627433333333332,10.0,-1943.655088790921
2022-05-31,31792.310546875,34833.12125,42626.7885546875,4132.14990234375,216320980.3322768,21579.99,14.566666666666666,21.782533333333333,16.0,-1794.3984938424992
2022-06-01,29799.080078125,34626.5591796875,42453.436318359374,4101.22998046875,215159321.7595341,21577.673333333332,14.2,21.851466666666667,17.0,-1663.9256537802112
2022-06-02,30467.48828125,34412.5743359375,42278.439560546874,4176.81982421875,213997663.1867914,21575.35666666667,13.733333333333333,21.920399999999997,13.0,-1537.6092236084392
2022-06-03,29704.390625,34207.9518359375,42109.17215820312,4108.5400390625,213873960.96618512,21572.563333333335,13.366666666666667,21.989333333333335,10.0,-1429.1899216052927
2022-06-04,29832.9140625,33993.5408203125,41957.53049804687,4108.5400390625,213750258.74557883,21569.77,12.933333333333334,21.885933333333337,14.0,-1332.3637824701557
2022-06-05,29906.662109375,33783.184375,41805.22375,4108.5400390625,213972655.75928777,21566.77666666667,12.533333333333331,21.748066666666663,10.0,-1243.6664658494694
2022-06-06,31370.671875,33616.25875,41677.36642578125,4121.43017578125,214195052.77299675,21563.783333333333,12.2,21.799766666666667,13.0,-1138.5218093963626
2022-06-07,31155.478515625,33422.8440234375,41542.545927734376,4160.68017578125,214568289.3966522,21560.79,12.1,21.782533333333333,15.0,-1029.4184984719952
2022-06-08,30214.35546875,33197.0761328125,41395.131728515626,4115.77001953125,214941526.02030763,21557.79666666667,12.3,21.2828,17.0,-936.2221710264124
2022-06-09,30111.998046875,32971.828515625,41252.0393359375,4017.820068359375,214706970.45851612,21554.803333333333,12.333333333333334,20.731366666666663,11.0,-857.3807513187505
2022-06-10,29083.8046875,32742.95734375,41116.0119140625,3900.860107421875,214472414.89672464,21555.096666666668,12.366666666666667,20.0076,13.0,-806.1197875552725
2022-06-11,28360.810546875,32515.3671484375,40969.970595703126,3900.860107421875,215209334.05471256,21555.39,12.366666666666667,18.766833333333334,12.0,-784.5305428756241
2022-06-12,26762.6484375,32260.8855078125,40822.38170898437,3900.860107421875,215946253.2127005,21557.79,12.5,18.09476666666667,14.0,-806.3803400157692
2022-06-13,22487.388671875,31921.247421875,40648.44525390625,3749.6298828125,215318698.75439408,21560.19,12.566666666666666,18.749633333333332,11.0,-920.6828532484024
2022-06-14,22206.79296875,31556.217109375,40491.630390625,3735.47998046875,214691144.29608768,21562.59,12.5,19.52513333333333,8.0,-1089.319329306586
2022-06-15,22572.83984375,31245.3246875,40330.41919921875,3789.989990234375,214478322.7202284,21564.99,12.266666666666667,20.214466666666667,7.0,-1274.8482347058095
2022-06-16,20381.650390625,30868.1352734375,40146.085166015626,3666.77001953125,214265501.1443692,21567.39,12.233333333333333,20.731466666666662,7.0,-1493.2927667301576
2022-06-17,20471.482421875,30482.088359375,39959.40974609375,3674.840087890625,212745937.93731296,21568.94,12.133333333333333,21.041666666666668,9.0,-1716.0802186402473
2022-06-18,19017.642578125,30090.2447265625,39769.47083007813,3674.840087890625,211226374.73025677,21570.49,11.9,21.92056666666667,6.0,-1949.1947138831151
2022-06-19,20553.271484375,29747.01265625,39586.088046875,3674.840087890625,211272003.8978324,21570.97333333333,11.666666666666666,22.833933333333334,6.0,-2147.6190814183938
2022-06-20,20599.537109375,29389.6215234375,39406.69665039062,3674.840087890625,211317633.065408,21571.45666666667,11.533333333333331,23.523233333333337,9.0,-2308.26561640822
2022-06-21,20710.59765625,29033.2469140625,39242.25840820312,3764.7900390625,212527017.09094048,21571.94,11.366666666666667,24.02296666666667,9.0,-2429.779470601924
2022-06-22,19987.029296875,28677.9784375,39096.1900390625,3759.889892578125,213736401.11647293,21572.423333333336,11.4,24.384833333333336,11.0,-2526.401913239238
2022-06-23,21085.876953125,28305.7285546875,38954.775185546874,3795.72998046875,214970099.76595208,21572.906666666662,11.366666666666667,24.608833333333337,11.0,-2579.0681396585383
2022-06-24,21231.65625,27998.8588671875,38808.02034179687,3911.739990234375,216203798.4154312,21571.960000000003,11.366666666666667,24.832833333333333,11.0,-2593.2185691880786
2022-06-25,21502.337890625,27708.0871875,38662.0316015625,3911.739990234375,216617322.7349237,21571.013333333332,11.433333333333334,24.901733333333333,14.0,-2572.2572173445683
2022-06-26,21027.294921875,27418.5940234375,38514.64409179687,3911.739990234375,217030847.0544161,21571.543333333335,11.5,24.9362,14.0,-2532.1036484724937
2022-06-27,20735.478515625,27152.11828125,38379.96087890625,3900.110107421875,216362618.91002113,21572.07333333333,11.466666666666669,25.160199999999996,12.0,-2480.9102701337056
2022-06-28,20280.634765625,26951.7919140625,38245.147529296875,3821.550048828125,215694390.7656261,21572.603333333333,11.333333333333334,25.366966666666663,10.0,-2427.0832646229796
2022-06-29,20104.0234375,26733.4142578125,38098.85510742188,3818.830078125,215463891.4898128,21573.133333333335,11.433333333333334,25.48756666666667,13.0,-2371.713170079128
2022-06-30,19784.7265625,26550.3816796875,37947.28706054688,3785.3798828125,215233392.21399945,21573.663333333338,11.266666666666667,25.763266666666667,11.0,-2317.967070168484
2022-07-01,19269.3671875,26354.813984375,37809.946494140626,3825.330078125,215061651.31795445,21573.333333333332,11.066666666666666,26.0562,11.0,-2270.9954600057795
2022-07-02,19242.255859375,26153.99703125,37673.094609375,3825.330078125,214889910.42190948,21573.003333333338,11.1,26.2285,14.0,-2225.9887855725215
2022-07-03,19297.076171875,25937.9132421875,37525.09637695312,3825.330078125,215400346.3290655,21573.15,11.133333333333333,26.41803333333333,11.0,-2178.624914249213
2022-07-04,20231.26171875,25716.4362109375,37387.92555664063,3825.330078125,215910782.23622152,21573.29666666667,11.133333333333333,26.693733333333338,14.0,-2112.396578318037
2022-07-05,20190.115234375,25522.98015625,37257.86541015625,3831.389892578125,214459670.0114064,21573.443333333333,11.433333333333334,26.986666666666668,19.0,-2033.6580492736075
2022-07-06,20548.24609375,25325.4279296875,37126.36275390625,3845.080078125,213008557.7865912,21573.59,11.6,27.14173333333333,18.0,-1940.8570905926624
2022-07-07,21637.587890625,25183.7742578125,37001.01561523438,3902.6201171875,212567837.16267836,21573.736666666668,11.7,27.262333333333338,18.0,-1822.3034350020928
2022-07-08,21731.1171875,25012.109921875,36875.26981445312,3899.3798828125,212127116.53876552,21577.086666666662,11.8,27.451866666666664,20.0,-1688.177662979179
2022-07-09,21592.20703125,24859.9392578125,36738.547783203125,3899.3798828125,211273946.11128524,21580.43666666667,12.233333333333333,27.503566666666664,24.0,-1549.6912166962168
2022-07-10,20860.44921875,24688.5037109375,36599.70747070313,3899.3798828125,210420775.68380496,21580.5,12.6,27.555266666666668,24.0,-1423.8739813848742
2022-07-11,19970.556640625,24481.440390625,36445.63755859375,3854.429931640625,208634796.79360327,21580.563333333335,12.933333333333334,27.727566666666668,22.0,-1323.5455289677689
2022-07-12,19323.9140625,24285.94046875,36288.14615234375,3818.800048828125,206848817.90340155,21580.626666666663,13.0,27.727566666666668,16.0,-1251.7525118085916
2022-07-13,20212.07421875,24097.070234375,36137.0572265625,3801.780029296875,205488628.6491441,21580.69,13.133333333333333,26.762533333333337,15.0,-1184.5853874927934
2022-07-14,20569.919921875,23917.22140625,35985.85924804687,3790.3798828125,204128439.39488667,21580.753333333338,13.466666666666669,25.831933333333335,18.0,-1115.4295659275938
2022-07-15,20836.328125,23748.6034765625,35836.838798828125,3863.159912109375,202708306.46242797,21579.659999999996,13.733333333333333,24.884133333333335,15.0,-1041.859852999685
2022-07-16,21190.31640625,23599.8583203125,35704.84610351562,3863.159912109375,201288173.52996925,21578.566666666666,14.2,24.09143333333333,21.0,-961.3579587631662
2022-07-17,20779.34375,23439.1471875,35576.51926757812,3863.159912109375,201858766.81028935,21578.32333333333,14.7,23.540000000000003,24.0,-885.0968493529926
2022-07-18,22485.689453125,23299.9418359375,35453.05708984375,3830.85009765625,202429360.09060943,21578.08,15.166666666666666,22.592166666666667,20.0,-786.2504512190601
2022-07-19,23389.43359375,23133.2026953125,35338.47203125,3936.68994140625,202421751.4262884,21577.83666666667,15.966666666666669,21.644366666666667,30.0,-662.2189894325983
2022-07-20,23231.732421875,22961.9911328125,35216.19663085938,3959.89990234375,202414142.76196733,21577.59333333333,16.7,21.075666666666667,31.0,-529.9106509061602
2022-07-21,23164.62890625,22829.302109375,35095.29368164062,3998.949951171875,201526777.7394844,21577.35,17.533333333333335,20.731,34.0,-399.2131719605393
2022-07-22,22714.978515625,22674.2519140625,34976.57798828125,3961.6298828125,200639412.71700147,21576.35,18.266666666666666,20.4036,33.0,-282.64074820098887
2022-07-23,22465.478515625,22529.473671875,34859.417509765626,3961.6298828125,200258283.80302337,21575.35,18.933333333333337,20.076199999999996,31.0,-184.3689858076787
2022-07-24,22609.1640625,22384.998671875,34754.61831054687,3961.6298828125,199877154.8890452,21575.779999999995,19.566666666666663,19.767333333333333,30.0,-100.00665839289728
2022-07-25,21361.701171875,22214.099453125,34645.62216796875,3966.840087890625,198994382.0022678,21576.210000000003,20.1,19.619433333333333,30.0,-48.45951439832705
2022-07-26,21239.75390625,22011.48109375,34544.03142578125,3921.050048828125,198111609.11549044,21576.64,20.5,19.556366666666666,26.0,-22.017626466229625
2022-07-27,22930.548828125,21846.9825,34450.01446289063,4023.610107421875,199019203.93865916,21577.070000000003,21.033333333333335,19.35966666666667,28.0,14.328473978627102
2022-07-28,23843.88671875,21719.573125,34359.675888671874,4072.429931640625,199926798.7618279,21577.5,21.766666666666666,19.244933333333332,32.0,69.51613542900766
2022-07-29,23804.6328125,21593.4258203125,34269.592744140624,4130.2900390625,199227573.2110492,21576.376666666663,22.633333333333333,19.0554,39.0,132.83557940698017
2022-07-30,23656.20703125,21484.8738671875,34174.19450195313,4130.2900390625,198528347.66027057,21575.253333333338,23.666666666666668,18.680533333333337,42.0,195.26175144293003
2022-07-31,23336.896484375,21384.3955859375,34071.1334765625,4130.2900390625,198937409.7118373,21574.99,24.6,18.3372,39.0,248.3161005262851
2022-08-01,23314.19921875,21315.4266015625,33974.74662109375,4118.6298828125,199346471.76340395,21574.72666666667,25.233333333333334,18.154833333333336,33.0,291.7870916591401
2022-08-02,22978.1171875,21325.241171875,33874.1387109375,4091.18994140625,198864235.5778348,21574.463333333333,25.9,17.952299999999997,31.0,320.94556417580685
2022-08-03,22846.5078125,21338.03546875,33772.4842578125,4155.169921875,198381999.39226568,21574.2,26.566666666666663,17.7527,34.0,336.7734414183746
2022-08-04,22630.95703125,21339.1978125,33670.0696484375,4151.93994140625,198706022.86576703,21573.936666666665,26.933333333333337,17.451,30.0,339.2096747016843
2022-08-05,23289.314453125,21397.35109375,33575.263466796874,4145.18994140625,199030046.3392684,21575.97666666667,27.366666666666667,17.2426,31.0,342.85515430775445
2022-08-06,22961.279296875,21447.14703125,33478.19169921875,4145.18994140625,198961636.4626662,21578.016666666663,27.8,16.936333333333334,31.0,341.0524184374981
2022-08-07,23175.890625,21530.3119921875,33385.34951171875,4145.18994140625,198893226.58606404,21576.853333333336,28.133333333333333,16.640133333333335,30.0,338.57601999735857
2022-08-08,23809.486328125,21595.4362890625,33300.99485351562,4140.06005859375,199142900.0954911,21575.69,28.333333333333332,16.589733333333335,30.0,345.1441659658407
2022-08-09,23164.318359375,21646.7319140625,33234.52986328125,4122.47021484375,199392573.60491827,21574.526666666665,28.933333333333337,16.539333333333335,42.0,345.95701257906364
2022-08-10,23947.642578125,21711.4728125,33179.11682617188,4210.240234375,200360360.77598247,21573.363333333335,29.233333333333334,16.358266666666665,31.0,354.82891269398635
2022-08-11,23957.529296875,21790.8828125,33117.52044921875,4207.27001953125,201328147.9470467,21572.2,30.066666666666663,16.2347,41.0,367.63600170664154
2022-08-12,24402.818359375,21857.221640625,33056.262900390626,4280.14990234375,203204033.03682455,21570.77666666667,30.966666666666665,16.050666666666665,42.0,388.5046322244334
2022-08-13,24424.068359375,21921.0698828125,32993.61322265625,4280.14990234375,205079918.12660247,21569.353333333333,31.9,15.8091,46.0,412.7856633798983
2022-08-14,24319.333984375,21977.4098046875,32930.949287109375,4280.14990234375,204429597.57103044,21569.08666666667,32.96666666666667,15.666666666666666,47.0,435.3208715619265
2022-08-15,24136.97265625,22039.603359375,32865.942978515624,4297.14013671875,203779277.0154584,21568.82,33.766666666666666,15.6205,45.0,451.6788460702933
2022-08-16,23883.291015625,22102.559609375,32796.4377734375,4305.2001953125,204698757.7368821,21568.553333333333,34.43333333333333,15.547,44.0,458.230728260952
2022-08-17,23335.998046875,22163.666875,32722.426865234374,4274.0400390625,205618238.4583057,21568.286666666667,35.13333333333333,15.345766666666668,41.0,448.5167410789249
2022-08-18,23212.73828125,22225.841171875,32648.90254882813,4283.740234375,205698727.60901055,21568.02,35.13333333333333,15.111333333333334,30.0,426.128047406286
2022-08-19,20877.552734375,22247.6976953125,32560.8746875,4228.47998046875,205779216.75971547,21568.020000000004,35.2,14.979366666666666,33.0,358.74099201061836
2022-08-20,21166.060546875,22285.6315625,32472.988623046876,4228.47998046875,206139479.5556154,21568.020000000004,35.03333333333333,14.691966666666668,29.0,270.46770640584947
2022-08-21,21534.12109375,22331.4688671875,32395.894306640625,4228.47998046875,206499742.35151532,21568.776666666665,34.833333333333336,14.497833333333334,27.0,178.98650828398883
2022-08-22,21398.908203125,22373.5055078125,32317.11583984375,4137.990234375,206245105.6578843,21569.533333333333,34.766666666666666,14.4546,29.0,87.7250591580109
2022-08-23,21528.087890625,22399.44203125,32217.25190429687,4128.72998046875,205990468.9642533,21570.29,34.7,14.394133333333334,28.0,3.24646372344538
2022-08-24,21395.01953125,22423.5401171875,32117.021181640623,4140.77001953125,206333453.1458068,21571.04666666667,34.53333333333333,14.283233333333332,25.0,-74.68269015947287
2022-08-25,21600.904296875,22444.59328125,32012.96353515625,4199.1201171875,206676437.32736033,21571.803333333337,34.5,14.1421,25.0,-140.96661779613547
2022-08-26,20260.01953125,22417.0419140625,31895.06220703125,4057.659912109375,207373390.3425736,21570.776666666665,34.46666666666667,14.0413,27.0,-217.5485720726051
2022-08-27,20041.73828125,22383.2543359375,31774.678671875,4057.659912109375,208070343.3577868,21569.75,34.333333333333336,13.920333333333334,28.0,-299.5572900083699
2022-08-28,19616.814453125,22343.746484375,31651.068759765625,4057.659912109375,208934463.21116775,21570.27666666667,33.96666666666667,13.809466666666667,28.0,-386.7650256094342
2022-08-29,20297.994140625,22332.4973828125,31534.7331640625,4030.610107421875,209798583.06454876,21570.803333333337,33.36666666666667,13.809466666666667,24.0,-460.91049135528107
2022-08-30,19796.80859375,22329.022421875,31421.67751953125,3986.159912109375,210434360.7811201,21571.33,32.96666666666667,13.7893,27.0,-529.927566022907
2022-08-31,20049.763671875,22343.5394140625,31310.703994140626,3955.0,211070138.49769133,21571.856666666667,32.63333333333333,13.718733333333336,23.0,-586.8687127662846
2022-09-01,20127.140625,22341.8407421875,31200.352119140625,3966.85009765625,211041116.16632107,21572.383333333335,32.266666666666666,13.668333333333331,20.0,-630.6838562301007
2022-09-02,19969.771484375,22329.8377734375,31087.26638671875,3924.260009765625,211012093.83495075,21570.69,31.966666666666665,13.557433333333332,25.0,-665.0482895551081
2022-09-03,19832.087890625,22309.75296875,30963.550810546876,3924.260009765625,212451702.42539823,21568.996666666662,31.666666666666668,13.456633333333334,21.0,-692.3686422238138
2022-09-04,19986.712890625,22285.6808984375,30843.675078125,3924.260009765625,213891311.01584575,21565.0,31.3,13.365933333333334,20.0,-709.7967238176778
2022-09-05,19812.37109375,22266.3414453125,30740.046875,3924.260009765625,214228292.44957143,21561.003333333338,31.033333333333335,13.3861,23.0,-721.274663946167
2022-09-06,18837.66796875,22193.381015625,30634.08033203125,3908.18994140625,214565273.8832971,21557.006666666664,30.766666666666666,13.4365,22.0,-742.3283663199447
2022-09-07,19290.32421875,22111.398828125,30529.921171875,3979.8701171875,215336607.08603647,21553.01,30.566666666666663,13.446566666666666,24.0,-759.3665184864005
2022-09-08,19329.833984375,22033.360859375,30434.413447265622,4006.179931640625,216107940.28877583,21549.013333333332,29.833333333333332,13.396166666666666,20.0,-770.6335283515381
2022-09-09,21381.15234375,21997.691328125,30355.942802734375,4067.360107421875,216743860.02910265,21547.306666666664,29.533333333333335,13.386066666666666,22.0,-743.2086466981862
2022-09-10,21680.5390625,21977.0025390625,30272.915361328123,4067.360107421875,217379779.7694294,21545.6,29.1,13.285266666666669,28.0,-686.4996315576418
2022-09-11,21769.255859375,21963.0780859375,30195.2787890625,4067.360107421875,219583438.5507823,21544.153333333332,28.566666666666663,13.22476666666667,26.0,-611.4285729517346
2022-09-12,22370.44921875,21958.3037890625,30115.46798828125,4110.41015625,221787097.33213517,21542.706666666665,27.866666666666667,13.255,25.0,-517.7986318532556
2022-09-13,20296.70703125,21937.00390625,30020.8804296875,3932.68994140625,222643643.4411959,21541.26,27.433333333333337,13.295333333333334,34.0,-449.3497566019664
2022-09-14,20241.08984375,21917.030625,29926.56013671875,3946.010009765625,223500189.55025655,21539.813333333335,26.833333333333332,13.315499999999998,27.0,-400.1352694866433
2022-09-15,19701.2109375,21852.4438671875,29836.517265625,3901.35009765625,224396328.04881164,21538.366666666665,26.3,13.3256,28.0,-373.2578923777166
2022-09-16,19772.583984375,21771.0178125,29719.41401367187,3873.330078125,225292466.54736677,21536.79666666667,25.6,13.315499999999998,20.0,-359.80049408306087
2022-09-17,20127.576171875,21697.4766796875,29598.2787109375,3873.330078125,227572593.64435577,21535.22666666667,25.333333333333332,13.295333333333332,22.0,-348.97618645078427
2022-09-18,19419.505859375,21612.74265625,29475.75565429687,3873.330078125,229852720.7413448,21533.39,25.133333333333333,13.083633333333331,27.0,-350.87113809769994
2022-09-19,19544.12890625,21536.8873046875,29361.217353515625,3899.889892578125,229755797.87587345,21531.553333333333,24.866666666666667,13.174333333333331,21.0,-357.85094432621395
2022-09-20,18890.7890625,21448.4191015625,29259.983271484376,3855.929931640625,229658875.01040208,21529.716666666667,24.733333333333334,13.214666666666666,23.0,-377.2599868592459
2022-09-21,18547.400390625,21359.804765625,29155.71734375,3789.929931640625,230333961.5506199,21527.88,24.533333333333335,13.2348,23.0,-408.0606937153511
2022-09-22,19413.55078125,21291.145625,29060.68517578125,3757.989990234375,231009048.0908377,21526.043333333335,24.333333333333332,13.2751,22.0,-429.6378746525155
2022-09-23,19297.638671875,21224.4792578125,28966.86317382813,3693.22998046875,231318559.07099316,21522.326666666664,24.166666666666668,13.345666666666666,20.0,-445.1728951377346
2022-09-24,18937.01171875,21137.433203125,28867.861884765625,3693.22998046875,231628070.05114865,21518.609999999997,24.133333333333333,13.315433333333337,24.0,-460.8453884008276
2022-09-25,18802.09765625,21054.2495703125,28751.957744140625,3693.22998046875,231165408.40139964,21516.67666666667,24.033333333333335,13.254966666666666,24.0,-476.8845841550057
2022-09-26,19222.671875,20975.1851953125,28650.883798828127,3655.0400390625,230702746.7516507,21514.743333333336,23.8,13.244866666666669,21.0,-484.5158883246755
2022-09-27,19110.546875,20881.20640625,28552.461669921875,3647.2900390625,229988978.03110605,21512.81,23.533333333333335,13.295266666666668,20.0,-487.1618225343064
2022-09-28,19426.720703125,20806.454453125,28455.07521484375,3719.0400390625,229275209.31056145,21510.876666666663,23.4,13.224700000000002,20.0,-480.38961008811685
2022-09-29,19573.05078125,20718.9626171875,28363.6921484375,3640.469970703125,229095586.3818744,21508.943333333333,23.233333333333334,13.164233333333334,22.0,-464.63978031759353
2022-09-30,19431.7890625,20628.4478125,28262.51732421875,3585.6201171875,228915963.4531874,21502.93,23.166666666666668,13.113833333333332,21.0,-445.2833262085233
2022-10-01,19312.095703125,20526.633359375,28162.383876953125,3585.6201171875,231238139.05730832,21496.916666666668,23.166666666666668,13.002933333333331,20.0,-425.57575401586297
2022-10-02,19044.107421875,20419.034140625,28051.884765625,3585.6201171875,233560314.66142923,21493.123333333333,23.133333333333333,12.922300000000002,24.0,-409.9868345916992
2022-10-03,19623.580078125,20325.1190625,27945.245771484377,3678.429931640625,234017479.81206903,21489.33,23.233333333333334,12.942433333333334,24.0,-387.6170131270817
2022-10-04,20336.84375,20249.116484375,27837.924208984376,3790.929931640625,234474644.96270892,21485.536666666667,23.233333333333334,12.972666666666663,20.0,-349.90655375091796
2022-10-05,20160.716796875,20174.665,27727.77453125,3783.280029296875,235715093.5080741,21481.743333333332,23.3,12.932333333333332,25.0,-306.57021917954285
2022-10-06,19955.443359375,20107.05390625,27621.312626953124,3744.52001953125,236955542.0534393,21477.95,23.433333333333337,12.871866666666667,26.0,-264.55573955923046
2022-10-07,19546.849609375,20033.7361328125,27513.65689453125,3639.659912109375,238347436.5303286,21476.556666666664,23.4,12.750933333333334,23.0,-231.48814006028553
2022-10-08,19416.568359375,20004.5164453125,27398.945693359376,3639.659912109375,239739331.0072179,21475.163333333338,23.533333333333335,12.650133333333333,24.0,-207.31268285602215
