date,fg_fng_value_z13w,gt_bitcoin_z13w,hr_hash_rate_z13w
2022-01-14 00:00:00+00:00,-1.0992947927817782,1.2601973280740637,0.5827888032354813
2022-01-21 00:00:00+00:00,-0.8699131730677728,0.2609682820417335,1.7812830674798241
2022-01-28 00:00:00+00:00,-0.9977436350872395,2.6757627210696144,1.0181584595902697
2022-02-04 00:00:00+00:00,-0.5310909429105289,-0.06520360096860622,1.6433639306826178
2022-02-11 00:00:00+00:00,1.166194625823912,-0.19552355605711721,-0.02487593529332622
2022-02-18 00:00:00+00:00,1.586148429614135,-0.8583039712598403,2.0651204101392526
2022-02-25 00:00:00+00:00,-0.3960145327624647,0.1816854112841206,0.7508018559484398
2022-03-04 00:00:00+00:00,0.758385555996646,-0.20730164364106426,1.2882278821143456
2022-03-11 00:00:00+00:00,-0.6034885426642372,-0.7732333266121447,-0.07521169354319522
2022-03-18 00:00:00+00:00,-0.5424954876094683,-1.1622345576209143,1.0285868672979988
2022-03-25 00:00:00+00:00,0.5374047119962119,-1.2075081620028314,1.1821666947834026
2022-04-01 00:00:00+00:00,2.0394621536217437,-0.9336120012554842,0.20396525964028
2022-04-08 00:00:00+00:00,1.2066999498024287,-1.1619413411682769,0.9790151479881863
2022-04-15 00:00:00+00:00,-0.4230018967729581,-0.9833742274489179,0.4144759290014243
2022-04-22 00:00:00+00:00,-0.5106319533997384,-1.1414443563355823,0.07385838249056083
2022-04-29 00:00:00+00:00,-0.8724859244538615,-1.2219693581870177,0.8221330276870185
2022-05-06 00:00:00+00:00,-0.8592200565966684,-0.9123404117823066,1.8399271860838686
2022-05-13 00:00:00+00:00,-1.4963486121774134,2.573261471884731,1.5287347774022697
2022-05-20 00:00:00+00:00,-1.440821794291036,0.9246653252113495,1.5924520452903135
2022-05-27 00:00:00+00:00,-1.2127162191841303,-0.11002409125592716,-0.9043769209167233
2022-06-03 00:00:00+00:00,-0.9519711405734758,-0.348890972637433,0.8538725595684489
2022-06-10 00:00:00+00:00,-0.8652146449200655,-0.5476759209892441,1.3574890348522513
2022-06-17 00:00:00+00:00,-1.0075175364628466,2.353168516768588,0.6567500578521306
2022-06-24 00:00:00+00:00,-0.9090668990789655,1.7922979221150042,-0.18634749571985218
2022-07-01 00:00:00+00:00,-0.611904529465542,0.17437722176023862,0.008074186989393313
2022-07-08 00:00:00+00:00,-0.00665410043411593,0.009253097024838754,-0.4436379019106389
2022-07-15 00:00:00+00:00,0.591020155234051,-0.414853667487998,-2.3085107391961928
2022-07-22 00:00:00+00:00,1.9808806756219461,-0.3970445835178082,-1.1887501846015227
2022-07-29 00:00:00+00:00,2.0794395402443633,-0.8010145618894473,-0.02804890939713368
2022-08-05 00:00:00+00:00,2.0464830486262744,-0.9661642659337686,-0.5549846695776417
2022-08-12 00:00:00+00:00,1.7033484086520043,-0.9849711074178323,0.3269067432048091
2022-08-19 00:00:00+00:00,1.7766692344178157,-0.8536176945514844,-0.4699404272509934
2022-08-26 00:00:00+00:00,0.45127440531030066,-0.8387283289945873,0.44565361229353045
2022-09-02 00:00:00+00:00,0.17746097229519137,-0.7513503300331341,1.487425579909018
2022-09-09 00:00:00+00:00,-0.2017232982915646,-0.8188205048715927,1.5808734017358421
2022-09-16 00:00:00+00:00,0.19053427888162125,-0.6698148916075994,1.967141987055049
2022-09-23 00:00:00+00:00,-0.44504948676955336,-0.6219017684771744,1.1826159006467052
2022-09-30 00:00:00+00:00,-0.7382789569281142,-0.8995335852174536,0.43550916609709367
2022-10-07 00:00:00+00:00,-0.6702800355743176,-1.443530786302654,2.2079029748642625
2022-10-14 00:00:00+00:00,-0.8834836304162591,-1.413173857900497,1.6862779351317874
2022-10-21 00:00:00+00:00,-0.7326330181378263,-1.7619095282187724,1.695162101452643
2022-10-28 00:00:00+00:00,-0.18838417460811271,-1.4738281942659517,0.8558625645145287
2022-11-04 00:00:00+00:00,0.7914029444466487,-1.2666913900571455,1.131765407630297
2022-11-11 00:00:00+00:00,0.8830177293637177,2.6281068779805614,1.1327326659922923
2022-11-18 00:00:00+00:00,-0.8089348717048198,2.266051297402932,0.9681775225574741
2022-11-25 00:00:00+00:00,-0.8045297900375046,0.4318205735763554,-0.06034061841501695
2022-12-02 00:00:00+00:00,0.5373307859934198,-0.2581623882241606,-0.8488714586090735
2022-12-09 00:00:00+00:00,0.4039995361645146,-0.5022364279696881,0.12438680282205769
2022-12-16 00:00:00+00:00,0.90402012443049,-0.44053569568408857,-0.2725124397543607
2022-12-23 00:00:00+00:00,0.6302400233698544,-0.5209546768247163,-0.8714173182308456
2022-12-30 00:00:00+00:00,0.675249326242334,-0.6116493781932006,-1.6621290210790514
2023-01-06 00:00:00+00:00,0.20810609833091415,-0.5377722005872714,1.132184307080587
2023-01-13 00:00:00+00:00,0.10616385513983824,-0.36198024935664175,0.3085714062115208
2023-01-20 00:00:00+00:00,3.0299445477562323,0.5963112145976258,1.7730308144579374
2023-01-27 00:00:00+00:00,2.3443134940007537,0.2547236092227244,2.007749007495866
2023-02-03 00:00:00+00:00,2.0242901793716905,-0.17565713305254943,0.9171062683334793
2023-02-10 00:00:00+00:00,1.5635102181494602,-0.5110176188952182,0.938160225011741
2023-02-17 00:00:00+00:00,1.1981098830744918,-0.40829914038087256,2.1695045203063366
2023-02-24 00:00:00+00:00,1.3037747082481956,-0.3520810620748084,0.9609909858678363
2023-03-03 00:00:00+00:00,0.6870697684930187,-0.8479942649624129,1.5276588148233594
2023-03-10 00:00:00+00:00,0.22887688631815337,-0.5418120974232407,0.7975020891551297
2023-03-17 00:00:00+00:00,0.15320678927017942,2.09952513586876,1.2586739746237054
2023-03-24 00:00:00+00:00,1.299077642358826,2.1261836831991148,1.9902110524618182
2023-03-31 00:00:00+00:00,1.043331394893391,0.6141725470976234,1.6104386040944312
2023-04-07 00:00:00+00:00,1.0573085115281167,-0.13861356428172728,0.7244874186721789
2023-04-14 00:00:00+00:00,1.3483887101908345,0.37310091355788716,1.535333476492218
2023-04-21 00:00:00+00:00,0.8023858432678208,0.18708929538329025,1.5411914702242804
2023-04-28 00:00:00+00:00,-0.03640438595033417,-0.14427988903837127,0.39697499485736415
2023-05-05 00:00:00+00:00,0.7535115548189966,-0.64513353496925,1.3308670657589834
2023-05-12 00:00:00+00:00,-0.23946573792657114,-0.5853572881484922,0.552411547620272
2023-05-19 00:00:00+00:00,-1.0560359130650383,-1.3290763900434432,1.208696471722423
2023-05-26 00:00:00+00:00,-0.9228844205328947,-1.2473622717976083,1.5421615216759994
2023-06-02 00:00:00+00:00,-0.8076524645955377,-1.266830243519965,1.374935892554719
2023-06-09 00:00:00+00:00,-0.9043735489946676,-0.8500527234428384,1.7643821930293089
2023-06-16 00:00:00+00:00,-1.6468775585914497,-0.5324586324118261,0.8778180999668997
2023-06-23 00:00:00+00:00,-0.20851814159703347,0.14205159731892622,0.7517408642299254
2023-06-30 00:00:00+00:00,0.5878914141985239,0.5996206817588121,-0.20077937409202795
2023-07-07 00:00:00+00:00,0.853102472555445,-0.010295002404550955,1.1271928328993877
2023-07-14 00:00:00+00:00,0.6567819018840052,0.29527730416607967,1.7594240962150938
2023-07-21 00:00:00+00:00,-0.032970135979629715,-0.01073408146848624,1.1666570019284377
2023-07-28 00:00:00+00:00,-0.39376718264041893,-0.690641552484316,0.30488257190154167
2023-08-04 00:00:00+00:00,-0.24003508204998267,-0.7749451285223065,0.9842779954462655
2023-08-11 00:00:00+00:00,-0.5049804636853653,-0.6224504782516941,1.3389745653313603
2023-08-18 00:00:00+00:00,-0.7198629668261133,0.6306045820659962,1.1810213604468922
2023-08-25 00:00:00+00:00,-2.4039977056988104,0.7201767827512316,0.5472432753740679
2023-09-01 00:00:00+00:00,-1.4572665452296307,-0.2632418127741969,-0.14086164394033934
