ds,btc_close,eth_close,spx_close,btc_volume,eth_volume,btc_open,btc_high,btc_low,eth_open,eth_high,eth_low,m2,fg_fng_value,gt_bitcoin,hr_hash_rate,log_close,ret_1w,ret_4w,rv_4w,rv_8w,rsi_14,rsi_14_lag1,sma_7,sma_21,sma_50,sma_200,bb_width_20,pctb_20,eth_ret_1w,eth_ret_4w,eth_rv_4w,eth_rv_8w,eth_ret_1w_lag1,eth_ret_1w_lag2,eth_ret_1w_lag3,eth_ret_1w_lag4,eth_btc_ratio,spx_ret_1w,spx_ret_4w,spx_ret_1w_lag1,spx_ret_1w_lag2,spx_ret_1w_lag3,m2_chg_4w,m2_chg_13w,m2_chg_4w_lag1,m2_chg_4w_lag2,m2_chg_4w_lag3
2020-12-11,18058.904,545.79736,3663.46,199012023597,88535620000.0,18263.93,18268.453,17619.533,559.6792,560.3767,537.81165,19161.4,89.0,12.919,123799950.0,9.801394,-0.034872115,0.101381816,0.101938844,0.082681745,72.99123,77.20624,16845.514,13034.687,10436.095,,11925.888,0.906622,-0.042254936,0.13971974,0.061506998,0.08020986,0.095505334,0.015087624,0.07138171,0.042847738,0.030223172,-0.009686939,0.021607758,0.016564677,0.022461003,-0.0077309813,0.012844638,0.034169354,0.01153495,0.017425433,0.015390206
2020-12-18,23137.96,654.81195,3709.41,252594543789,92110500000.0,22806.797,23238.602,22399.812,642.917,662.6991,632.3561,19210.5,95.0,25.837,145711570.0,10.04923,0.24783573,0.21716774,0.14825551,0.10457135,81.576065,72.99123,18215.719,13682.356,10751.957,,14709.2705,1.1348146,0.18210033,0.25043833,0.09766451,0.09103379,-0.042254936,0.095505334,0.015087624,0.07138171,0.02830033,0.012464765,0.041803505,-0.009686939,0.016564677,0.022461003,0.011015094,0.032156672,0.012844638,0.01153495,0.017425433
2020-12-25,24664.791,626.4107,3703.06,300651439127,98471890000.0,23733.57,24710.102,23463.674,611.55457,633.0614,605.42444,19263.7,94.0,20.096,116940490.0,10.113132,0.06390216,0.36580706,0.11715936,0.1041264,83.29502,81.576065,19515.564,14317.657,11081.922,,17450.09,1.0851731,-0.044341862,0.19100885,0.11092397,0.086605676,0.18210033,-0.042254936,0.095505334,0.015087624,0.02539696,-0.0017132899,0.017629212,0.012464765,-0.009686939,0.016564677,0.015166606,0.03767446,0.011015094,0.012844638,0.01153495
2021-01-01,29374.152,730.36755,3756.07,347907941478,128661360000.0,28994.01,29600.627,28803.586,737.7084,749.20184,719.79224,19294.8,94.0,28.708,137764030.0,10.28787,0.17473835,0.45160413,0.12418939,0.10796874,87.24725,83.29502,21380.756,15163.976,11490.823,,21745.377,1.1456739,0.15354167,0.2490452,0.12244914,0.08340831,-0.044341862,0.18210033,-0.042254936,0.095505334,0.024864294,0.014213695,0.015278231,-0.0017132899,0.012464765,-0.009686939,0.012547427,0.04286633,0.015166606,0.011015094,0.012844638
2021-01-08,40797.61,1224.1971,3824.68,543400550415,292925930000.0,39381.766,41946.74,36838.637,1225.9679,1273.8275,1076.0815,19365.4,93.0,64.593,155331250.0,10.616379,0.32850838,0.8149846,0.11240892,0.13770336,92.1184,87.24725,24548.799,16546.297,12137.867,,31163.922,1.2702376,0.5164926,0.8077927,0.23261851,0.18105786,0.15354167,-0.044341862,0.18210033,-0.042254936,0.03000659,0.01810157,0.04306674,0.014213695,-0.0017132899,0.012464765,0.010646404,0.038615424,0.012547427,0.015166606,0.011015094
2021-01-15,36825.367,1171.8346,3768.25,540799819728,271571030000.0,39156.707,39577.71,34659.59,1221.8772,1250.5059,1090.7211,19426.4,88.0,41.627,158782050.0,10.513942,-0.10243655,0.46471232,0.18169442,0.15704298,80.59087,92.1184,27365.508,17747.861,12687.364,,35481.707,1.0289271,-0.043714687,0.5819777,0.26428667,0.18969795,0.5164926,0.15354167,-0.044341862,0.18210033,0.031821396,-0.014864083,0.015737891,0.01810157,0.014213695,-0.0017132899,0.011238646,0.041200146,0.010646404,0.012547427,0.015166606
2021-01-22,33005.76,1236.5122,3841.47,436506853486,271225500000.0,30817.625,33811.85,28953.373,1118.889,1271.6876,1046.5966,19397.0,40.0,38.038,132147640.0,10.404437,-0.10950479,0.2913054,0.21580939,0.16106513,71.34551,80.59087,29409.22,18769.922,13151.561,,37119.336,0.87239176,0.05372413,0.6800437,0.24462356,0.18758953,-0.043714687,0.5164926,0.15354167,-0.044341862,0.037463527,0.019244395,0.036695577,-0.014864083,0.01810157,0.014213695,0.0069197505,0.036541052,0.011238646,0.010646404,0.012547427
2021-01-29,34316.387,1382.5228,3714.24,474139537114,276454380000.0,34318.67,38406.26,32064.814,1369.0868,1428.9812,1292.2401,19278.2,77.0,43.78,157341800.0,10.443378,0.038940843,0.15550788,0.20483571,0.16173221,72.510826,71.34551,31731.719,19903.473,13631.6455,,38492.61,0.86208993,0.111615285,0.6381173,0.24645582,0.18751188,0.05372413,-0.043714687,0.5164926,0.15354167,0.04028754,-0.03368102,-0.011199137,0.019244395,-0.014864083,0.01810157,-0.0008603354,0.033633765,0.0069197505,0.011238646,0.010646404
2021-02-05,38144.31,1718.6509,3886.83,430988316515,256843300000.0,36931.547,38225.906,36658.76,1594.7933,1756.511,1594.7933,19382.8,81.0,24.402,165622930.0,10.549131,0.10575358,-0.06724692,0.106542975,0.15549602,75.62833,72.510826,33875.484,21224.588,14200.803,,40513.8,0.90494156,0.21762964,0.33925438,0.109307684,0.179531,0.111615285,0.05372413,-0.043714687,0.5164926,0.045056548,0.045419857,0.01611915,-0.03368102,0.019244395,-0.014864083,0.0008985097,0.02889842,-0.0008603354,0.0069197505,0.011238646
2021-02-12,47504.85,1843.5326,3934.83,575348787271,287798500000.0,47877.035,48745.734,46424.977,1783.4891,1861.3569,1744.169,19416.6,92.0,42.344,151302370.0,10.768587,0.21945529,0.2546449,0.13740587,0.15174967,81.233116,75.62833,37138.348,22965.553,14977.451,,45173.414,1.0296402,0.070144005,0.45311308,0.07370942,0.18044284,0.21762964,0.111615285,0.05372413,-0.043714687,0.03880725,0.012273763,0.043256994,0.045419857,-0.03368102,0.019244395,-0.00050446816,0.026334152,0.0008985097,-0.0008603354,0.0069197505
2021-02-19,55888.133,1960.1648,3906.71,491989383336,230503710000.0,51675.98,56113.652,50937.277,1938.8599,1969.547,1896.6844,19524.1,93.0,48.804,145974820.0,10.9311075,0.16252021,0.5266699,0.07730535,0.15333156,84.64004,81.233116,40926.06,25117.715,15912.763,,51873.38,1.0791667,0.06134493,0.46073386,0.07172887,0.16943994,0.070144005,0.21762964,0.111615285,0.05372413,0.035073005,-0.007172121,0.01684048,0.012273763,0.045419857,-0.03368102,0.00655256,0.027519315,-0.00050446816,0.0008985097,-0.0008603354
2021-02-26,46339.76,1446.0337,3811.15,787367987189,240008820000.0,47180.465,48370.785,44454.844,1478.6533,1559.0289,1407.9792,19534.3,55.0,44.498,150107860.0,10.743755,-0.18735169,0.3003774,0.18101682,0.17999908,69.22534,84.64004,41717.797,26820.752,16728.283,,52992.543,0.85346854,-0.30420414,0.044914458,0.2221725,0.23123565,0.06134493,0.070144005,0.21762964,0.111615285,0.03120503,-0.024764622,0.025756877,-0.007172121,0.012273763,0.045419857,0.0132844355,0.0294268,0.00655256,-0.00050446816,0.0008985097
2021-03-05,48927.305,1533.275,3841.94,354967589203,161583680000.0,48527.03,49396.43,46542.516,1541.5417,1547.8782,1450.8914,19621.1,77.0,28.708,138228820.0,10.798091,0.05433524,0.24895906,0.17993635,0.14326985,70.778465,69.22534,43446.645,28623.746,17582.854,,53926.12,0.860465,0.058581565,-0.114133626,0.1838466,0.15256768,-0.30420414,0.06134493,0.070144005,0.21762964,0.03133782,0.008046477,-0.011616504,-0.024764622,-0.007172121,0.012273763,0.012294405,0.029670913,0.0132844355,0.00655256,-0.00050446816
2021-03-12,57332.09,1772.1024,3943.34,346768545383,169251550000.0,57821.22,57996.62,55376.65,1826.5468,1839.4973,1728.981,19713.1,70.0,31.579,159929950.0,10.956615,0.15852489,0.18802865,0.16407035,0.14038369,75.16309,70.778465,46921.832,30814.695,18600.1,,56982.47,0.94966877,0.14476067,-0.03951697,0.20025018,0.1544276,0.058581565,-0.30420414,0.06134493,0.070144005,0.030909434,0.02605067,0.0021604034,0.008046477,-0.024764622,-0.007172121,0.015270439,0.02879226,0.012294405,0.0132844355,0.00655256
2021-03-19,58346.652,1817.6241,3913.1,395808451844,163458580000.0,57850.44,59498.375,56643.703,1782.5687,1841.196,1746.4734,19850.3,71.0,27.273,162062350.0,10.974157,0.017541487,0.04304992,0.14494538,0.12546591,75.63829,75.16309,50354.73,32977.32,19632.365,,59010.535,0.91344804,0.025363585,-0.07549831,0.19676206,0.15469977,0.14476067,0.058581565,-0.30420414,0.06134493,0.031152159,-0.0076981788,0.0016343461,0.02605067,0.008046477,-0.024764622,0.016707556,0.033304702,0.015270439,0.012294405,0.0132844355
2021-03-26,55137.312,1702.842,3974.54,410480859255,174679500000.0,51683.01,55137.312,51579.855,1595.2101,1702.9229,1594.7367,20027.4,54.0,27.99,147824220.0,10.917582,-0.05657532,0.17382629,0.0895117,0.13327748,71.010025,75.63829,52782.3,34957.836,20597.803,,59243.55,0.82425267,-0.06523159,0.16347422,0.08680431,0.1569549,0.025363585,0.14476067,0.058581565,-0.30420414,0.03088366,0.015579104,0.041978072,-0.0076981788,0.02605067,0.008046477,0.025242778,0.039644513,0.016707556,0.015270439,0.012294405
2021-04-02,59384.312,2143.2256,4019.87,392910677247,176014770000.0,59098.88,60267.188,58869.28,1976.9327,2152.452,1960.6787,20101.3,74.0,26.0,157606700.0,10.991785,0.074203424,0.19369447,0.09085771,0.13216786,73.33525,71.010025,54479.367,37044.426,21643.564,,59759.78,0.8564865,0.23001334,0.33490598,0.13002531,0.15915987,-0.06523159,0.025363585,0.14476067,0.058581565,0.03609077,0.011340565,0.04527216,0.015579104,-0.0076981788,0.02605067,0.024473654,0.041798826,0.025242778,0.016707556,0.015270439
2021-04-09,58245.004,2072.109,4128.8,412509675328,197371990000.0,58326.562,58937.047,57807.863,2088.7722,2102.8738,2055.1633,20306.1,70.0,24.0,174825580.0,10.972414,-0.019371774,0.01579782,0.055759877,0.115753844,71.67442,73.33525,54816.062,39040.96,22657.447,,59402.375,0.8060999,-0.033745103,0.15640023,0.13270026,0.15943043,0.23001334,-0.06523159,0.025363585,0.14476067,0.035575736,0.026737168,0.045958657,0.011340565,0.015579104,-0.0076981788,0.03008152,0.048576325,0.024473654,0.025242778,0.016707556
2021-04-16,61572.79,2431.9465,4185.47,449030034720,199979020000.0,63258.504,63594.723,60222.53,2516.6018,2547.5557,2318.675,20294.1,78.0,34.0,198514000.0,11.027975,0.055561718,0.05381805,0.0617662,0.103155345,73.55809,71.67442,56992.21,41086.27,23711.607,,58235.53,0.83120036,0.1601251,0.29116175,0.14462167,0.16720268,-0.033745103,0.23001334,-0.06523159,0.025363585,0.0394971,0.013632295,0.06728913,0.026737168,0.011340565,0.015579104,0.022357345,0.044666022,0.03008152,0.024473654,0.025242778
2021-04-23,51093.652,2363.5862,4180.17,513195731634,304429240000.0,51739.81,52120.793,47714.664,2401.2563,2439.537,2117.0396,20288.3,55.0,54.0,158256000.0,10.841415,-0.18655977,-0.0761664,0.11877533,0.102936745,60.022064,73.55809,57301.688,42704.613,24536.627,,54259.496,0.6324892,-0.028511945,0.3278814,0.1336928,0.106640235,0.1601251,-0.033745103,0.23001334,-0.06523159,0.04625988,-0.001267158,0.05044287,0.013632295,0.026737168,0.011340565,0.013027153,0.045950405,0.022357345,0.03008152,0.024473654
2021-04-30,57750.176,2773.207,4181.17,349349306323,227777220000.0,53568.664,57900.72,53129.6,2757.7341,2796.055,2728.17,20135.4,51.0,27.0,143016530.0,10.9638815,0.122466125,-0.027903698,0.13300402,0.10952743,64.49193,60.022064,57361.414,44564.156,25505.066,,49765.94,0.73833084,0.15982439,0.25769246,0.110354275,0.112121865,-0.028511945,0.1601251,-0.033745103,0.23001334,0.048020754,0.00023919612,0.039341502,-0.001267158,0.013632295,0.026737168,0.0016964077,0.044464733,0.013027153,0.022357345,0.03008152
2021-05-07,57356.402,3484.729,4232.6,408490303922,300576370000.0,56413.953,58606.633,55321.848,3490.1052,3573.29,3370.262,20259.5,64.0,24.0,176209060.0,10.95704,-0.0068419194,-0.015373846,0.1327621,0.0943597,64.035805,64.49193,57219.95,46435.465,26468.543,,45849.53,0.71278435,0.22838585,0.51982343,0.11045787,0.123021744,0.15982439,-0.028511945,0.1601251,-0.033745103,0.06075571,0.012225391,0.024829725,0.00023919612,-0.001267158,0.013632295,-0.0022948768,0.045230825,0.0016964077,0.013027153,0.022357345
2021-05-14,49880.535,4079.0574,4173.85,492048667890,411744170000.0,49682.98,51438.117,48868.58,3720.1223,4171.017,3703.4,20339.6,26.0,42.0,185896530.0,10.817386,-0.13965362,-0.21058919,0.13936223,0.10586351,55.945904,64.035805,56468.98,47708.92,27277.371,,40457.45,0.525197,0.15747565,0.51717395,0.11022435,0.12281211,0.22838585,0.15982439,-0.028511945,0.1601251,0.08177654,-0.01397759,-0.0027801602,0.012225391,0.00023919612,-0.001267158,0.002242031,0.047536645,-0.0022948768,0.0016964077,0.013027153
2021-05-21,37304.69,2430.6213,4155.86,550991581530,390127880000.0,40596.95,42172.17,33616.453,2772.3413,2938.205,2113.3472,20390.0,19.0,56.0,136957440.0,10.526875,-0.29051176,-0.31454116,0.17721075,0.1432463,45.52646,55.945904,53314.75,48310.82,27830.154,,37773.516,0.18356232,-0.51771903,0.027966885,0.35134974,0.24934338,0.15747565,0.22838585,0.15982439,-0.028511945,0.065155916,-0.004319541,-0.005832543,-0.01397759,0.012225391,0.00023919612,0.0050127413,0.044350315,0.002242031,-0.0022948768,0.0016964077
2021-05-28,35697.605,2419.9062,4204.11,409175943335,317223630000.0,38507.082,38856.97,34779.04,2742.469,2761.3633,2336.3613,20221.9,21.0,35.0,145672910.0,10.482839,-0.04403548,-0.48104277,0.12653802,0.13457483,44.388737,45.52646,50093.69,48611.938,28354.49,,38991.203,0.15876791,-0.0044181193,-0.13627562,0.3368325,0.23793876,-0.51771903,0.15747565,0.22838585,0.15982439,0.06778903,0.011543232,0.0054714927,-0.004319541,-0.01397759,0.012225391,0.0042959168,0.035199624,0.0050127413,0.002242031,-0.0022948768
2021-06-04,36894.406,2688.195,4229.89,260889072996,209956260000.0,39242.484,39242.484,35717.723,2857.1655,2857.1655,2562.6375,20269.1,27.0,32.0,137063780.0,10.515815,0.032976333,-0.44122452,0.13935208,0.13825594,45.481396,44.388737,46568.21,48426.07,28906.617,,38973.09,0.18922915,0.10514119,-0.2595203,0.30933696,0.23892406,-0.0044181193,-0.51771903,0.15747565,0.22838585,0.07286186,0.0061134347,-0.0006404642,0.011543232,-0.004319541,-0.01397759,0.00047385177,0.03302567,0.0042959168,0.0050127413,0.002242031
2021-06-11,37334.4,2353.7688,4247.44,284707589936,217980190000.0,36697.03,37608.695,36044.45,2472.859,2495.4148,2326.8696,20405.7,21.0,27.0,123462024.0,10.527671,0.011855165,-0.28971574,0.1489747,0.13396615,45.902225,45.481396,44602.6,48450.312,29470.047,,37646.297,0.18421488,-0.1328522,-0.54984814,0.27152264,0.23902746,0.10514119,-0.0044181193,-0.51771903,0.15747565,0.063045576,0.0041404143,0.01747754,0.0061134347,0.011543232,-0.004319541,0.003249818,0.035134,0.00047385177,0.0042959168,0.0050127413
2021-06-18,35787.246,2231.7332,4166.45,280671597668,177513550000.0,38099.477,38187.26,35255.855,2374.587,2377.195,2147.3083,20491.3,25.0,22.0,122867180.0,10.485347,-0.042323537,-0.041527517,0.038846944,0.12424357,44.598587,45.902225,41465.04,48582.76,30004.045,,37175.91,0.13662393,-0.053239305,-0.08536844,0.099559665,0.23954777,-0.1328522,0.10514119,-0.0044181193,-0.51771903,0.062361132,-0.019252034,0.0025450476,0.0041404143,0.0061134347,0.011543232,0.0049681216,0.032291703,0.003249818,0.00047385177,0.0042959168
2021-06-25,31637.78,1813.2173,4280.7,299316086692,182050050000.0,34659.105,35487.246,31350.885,1989.2158,2017.7595,1794.4004,20395.2,27.0,26.0,104040760.0,10.362107,-0.12323962,-0.12073166,0.06967361,0.10611776,41.21755,44.598587,37790.953,48455.21,30451.225,,39218.89,0.058045227,-0.20767571,-0.28862602,0.13396735,0.23818105,-0.053239305,-0.1328522,0.10514119,-0.0044181193,0.057311773,0.027052192,0.018054007,-0.019252034,0.0041404143,0.0061134347,0.008569917,0.01836484,0.0049681216,0.003249818,0.00047385177
2021-07-02,33897.047,2150.0403,4352.34,256517978331,177538710000.0,33549.6,33939.59,32770.68,2109.8926,2155.5964,2021.8248,20335.1,21.0,19.0,89177800.0,10.431083,0.06897594,-0.08473205,0.081818156,0.11602063,43.719322,41.21755,35507.598,48252.96,30946.139,,41471.14,0.15293169,0.17038381,-0.22338341,0.16347164,0.22909768,-0.20767571,-0.053239305,-0.1328522,0.10514119,0.06342854,0.016597003,0.028537575,0.027052192,-0.019252034,0.0041404143,0.003256188,0.011631088,0.008569917,0.0049681216,0.003249818
2021-07-09,33798.01,2146.6924,4369.55,184673526157,145832170000.0,32861.67,34042.293,32318.88,2115.574,2185.3762,2051.0667,20556.3,20.0,18.0,99244590.0,10.428157,-0.002925922,-0.099513136,0.08014531,0.11362364,43.631664,43.719322,35006.64,47600.254,31431.361,,42750.016,0.18683408,-0.0015583474,-0.092089556,0.15585952,0.21389018,0.17038381,-0.20767571,-0.053239305,-0.1328522,0.06351534,0.0039463886,0.028343549,0.016597003,0.027052192,-0.019252034,0.007380291,0.012321421,0.003256188,0.008569917,0.0049681216
2021-07-16,31421.54,1880.3829,4327.16,152899491409,114592170000.0,31841.55,32218.406,31100.674,1916.5984,1959.6963,1853.5903,20548.6,22.0,18.0,107098480.0,10.355248,-0.072908364,-0.13009796,0.08374267,0.061581943,41.482224,43.631664,34395.773,46435.176,31833.322,,45020.715,0.16641116,-0.13245279,-0.17130303,0.16570036,0.12707101,-0.0015583474,0.17038381,-0.20767571,-0.053239305,0.059843756,-0.00974851,0.037847072,0.0039463886,0.016597003,0.027052192,0.0027963086,0.012540591,0.007380291,0.003256188,0.008569917
2021-07-23,33581.55,2124.7766,4411.79,151576363668,113631715000.0,32305.959,33581.55,32057.893,2025.1057,2129.4412,2000.4363,20578.0,23.0,18.0,103989256.0,10.421732,0.066483214,0.059624877,0.06736247,0.06786794,44.17417,41.482224,33922.51,45827.645,32272.924,,46378.57,0.23929533,0.12219123,0.1585639,0.13567348,0.1383892,-0.13245279,-0.0015583474,0.17038381,-0.20767571,0.06327214,0.019369038,0.030163918,-0.00974851,0.0039463886,0.016597003,0.008962893,0.014279166,0.0027963086,0.007380291,0.003256188
2021-07-30,42235.547,2466.9614,4395.26,227583222606,138823250000.0,40027.484,42235.547,38397.355,2382.5452,2469.7048,2322.3372,20530.2,53.0,19.0,112824940.0,10.651017,0.22928537,0.21993431,0.12938729,0.108172186,53.419605,44.17417,34622.676,45508.99,32882.258,,45131.434,0.44056723,0.14932053,0.13750063,0.12915996,0.14466487,0.12219123,-0.13245279,-0.0015583474,0.17038381,0.0584096,-0.0037538775,0.009813039,0.019369038,-0.00974851,0.0039463886,0.009594249,0.019607259,0.008962893,0.0027963086,0.007380291
2021-08-06,42816.5,2890.9417,4436.52,203060456131,168184410000.0,40865.867,43271.66,39932.18,2827.5034,2944.9033,2727.7927,20656.4,52.0,20.0,115299540.0,10.664679,0.013661332,0.23652157,0.12715928,0.10816203,53.970715,53.419605,35626.85,44817.77,33506.74,,43342.242,0.4694334,0.15859509,0.29765406,0.13877316,0.14620829,0.14932053,0.12219123,-0.13245279,-0.0015583474,0.06751934,0.009343656,0.015210305,-0.0037538775,0.019369038,-0.00974851,0.0048695533,0.01959081,0.009594249,0.008962893,0.0027963086
2021-08-13,47793.32,3322.2117,4468.0,248401214895,197105190000.0,44439.69,47831.977,44282.418,3049.0012,3324.6716,3037.676,20714.8,70.0,21.0,108175320.0,10.774641,0.109962344,0.41939226,0.09182897,0.10959577,58.500435,53.970715,37934.79,44315.23,34231.754,,42257.426,0.59511214,0.13904844,0.5691553,0.015596498,0.14718035,0.15859509,0.14932053,0.12219123,-0.13245279,0.06951205,0.0070705917,0.03202941,0.009343656,-0.0037538775,0.019369038,0.008088143,0.018446773,0.0048695533,0.009594249,0.008962893
2021-08-20,49339.176,3286.9353,4441.67,232533854924,152587320000.0,46723.12,49342.152,46650.707,3182.1626,3298.2466,3178.1038,20785.2,70.0,21.0,119087830.0,10.806474,0.03183252,0.38474157,0.09807637,0.08918892,59.822998,58.500435,40140.805,44039.13,35008.3,,40028.973,0.6515729,-0.0106751155,0.43628895,0.08022975,0.10965773,0.13904844,0.15859509,0.14932053,0.12219123,0.06661918,-0.005910467,0.0067499024,0.0070705917,0.009343656,-0.0037538775,0.010069006,0.01938205,0.008088143,0.0048695533,0.009594249
2021-08-27,49058.668,3270.6008,4509.37,235446379737,129537390000.0,46894.555,49112.785,46394.28,3096.406,3281.8406,3064.485,20760.7,71.0,18.0,127844616.0,10.800772,-0.0057015186,0.14975467,0.050719984,0.09146148,59.45274,59.822998,42320.9,43547.43,35781.457,,37923.207,0.6647043,-0.004981904,0.2819865,0.09082318,0.105154954,-0.0106751155,0.13904844,0.15859509,0.14932053,0.06666713,0.015127066,0.025630847,-0.005910467,0.0070705917,0.009343656,0.011227363,0.02664438,0.010069006,0.008088143,0.0048695533
2021-09-03,50025.375,3940.6147,4535.43,242888773147,154259700000.0,49288.25,50982.273,48386.086,3787.4866,4022.4692,3712.6782,20792.0,74.0,18.0,130471560.0,10.820286,0.01951349,0.15560684,0.04988299,0.09007282,60.363216,59.45274,44978.59,43156.02,36563.07,,34350.973,0.7267823,0.18636303,0.30975446,0.100361794,0.11212859,-0.004981904,-0.0106751155,0.13904844,0.15859509,0.07877232,0.0057624555,0.022049647,0.015127066,-0.005910467,0.0070705917,0.0065645515,0.025797889,0.011227363,0.010069006,0.008088143
2021-09-10,44883.91,3211.5059,4458.58,298723255320,175196930000.0,46396.664,47031.742,44344.484,3425.565,3512.5713,3157.059,20934.5,46.0,18.779,124497450.0,10.711835,-0.108450994,-0.0628065,0.06377577,0.09751497,53.484417,60.363216,46593.215,42361.312,37246.895,,33439.375,0.58849496,-0.2045968,-0.033890784,0.15962733,0.132358,0.18636303,-0.004981904,-0.0106751155,0.13904844,0.07155138,-0.017089589,-0.0021105339,0.0057624555,0.015127066,-0.005910467,0.010605943,0.025914328,0.0065645515,0.011227363,0.010069006
2021-09-17,47267.52,3398.5388,4432.99,232980415470,132649330000.0,47771.004,48160.92,46832.523,3569.568,3589.3052,3356.45,20979.2,48.0,15.962,124497450.0,10.763578,0.051743988,-0.042895038,0.069263615,0.09718054,55.98845,53.484417,47312.066,42179.113,37980.727,,30441.775,0.6927272,0.056605637,0.033389967,0.1628305,0.1304622,-0.2045968,0.18636303,-0.004981904,-0.0106751155,0.071900085,-0.0057559945,-0.0019560615,-0.017089589,0.0057624555,0.015127066,0.009333564,0.023810105,0.010605943,0.0065645515,0.011227363
2021-09-24,42839.75,2931.6692,4455.48,263377408219,155883390000.0,44894.3,45080.492,40936.56,3154.562,3159.644,2747.3376,20934.3,33.0,26.29,139767920.0,10.665221,-0.09835696,-0.13555048,0.081446186,0.07347776,50.545227,55.98845,47315.387,41469.094,38616.23,,26555.27,0.5815289,-0.14777362,-0.109401755,0.1813285,0.14269584,0.056605637,-0.2045968,0.18636303,-0.004981904,0.06843339,0.005060442,-0.012022685,-0.0057559945,-0.017089589,0.0057624555,0.008361953,0.02643269,0.009333564,0.010605943,0.0065645515
2021-10-01,48116.94,3307.516,4357.04,228055592334,131896840000.0,43816.742,48436.01,43320.023,3001.1294,3329.8535,2978.6543,20844.2,27.0,19.718,161488600.0,10.781389,0.11616792,-0.03889605,0.111400045,0.08402701,56.031773,50.545227,47361.62,41029.12,39352.13,,26083.076,0.788708,0.12062554,-0.17513925,0.15682599,0.1380429,-0.14777362,0.056605637,-0.2045968,0.18636303,0.068739116,-0.022341859,-0.040126998,0.005060442,-0.0057559945,-0.017089589,0.002510581,0.02503553,0.008361953,0.009333564,0.010605943
2021-10-08,53967.848,3563.7593,4391.34,247153004114,126266565000.0,53802.145,55922.98,53688.055,3587.8328,3667.9575,3547.8281,21049.4,74.0,19.718,118666630.0,10.896144,0.114754125,0.18430908,0.10086719,0.08481735,61.174706,56.031773,48022.86,41223.754,40172.855,,28466.693,0.9408008,0.07461847,0.10407602,0.11895619,0.13162379,0.12062554,-0.14777362,0.056605637,-0.2045968,0.06603486,0.007841447,-0.015195963,-0.022341859,0.005060442,-0.0057559945,0.0054885475,0.02398778,0.002510581,0.008361953,0.009333564
2021-10-15,61593.95,3862.6348,4471.37,285820220375,122189170000.0,57345.902,62757.13,56868.145,3790.1543,3895.4663,3735.3635,21073.6,71.0,29.107,135477740.0,11.028319,0.13217518,0.26474026,0.1099788,0.09449739,66.65026,61.174706,49813.613,42380.387,41133.805,,33125.22,1.0699412,0.08053357,0.12800395,0.12157972,0.13363339,0.07461847,0.12062554,-0.14777362,0.056605637,0.06271127,0.018060492,0.008620523,0.007841447,-0.022341859,0.005060442,0.004499695,0.025549186,0.0054885475,0.002510581,0.008361953
2021-10-22,60692.266,3970.182,4544.9,266941249896,133863060000.0,62237.89,63715.023,60122.797,4055.6865,4162.9756,3908.3403,21148.2,75.0,29.107,157732110.0,11.013572,-0.014747368,0.34834987,0.06834801,0.09500732,65.474495,66.65026,51337.453,43570.605,42036.332,,36291.555,0.9625828,0.027462376,0.30323997,0.038164806,0.13325265,0.08053357,0.07461847,0.12062554,-0.14777362,0.06541496,0.016310828,0.019870909,0.018060492,0.007841447,-0.022341859,0.010217681,0.027709205,0.004499695,0.0054885475,0.002510581
2021-10-29,62227.965,4414.7466,4605.38,245913649024,138058380000.0,60624.87,62927.61,60329.965,4288.6865,4455.7354,4271.7075,21036.7,70.0,21.595,152740590.0,11.03856,0.024988225,0.25717017,0.07058461,0.09496869,66.556595,65.474495,53815.176,44776.97,42954.535,,39209.36,0.93558145,0.10613853,0.28875294,0.03280536,0.121837854,0.027462376,0.08053357,0.07461847,0.12062554,0.070944734,0.013219456,0.055432223,0.016310828,0.018060492,0.007841447,0.009235183,0.024670973,0.010217681,0.004499695,0.0054885475
2021-11-05,61125.676,4486.243,4697.53,237642057889,125615096000.0,61460.08,62541.47,60844.61,4537.4233,4570.896,4447.4873,21180.1,73.0,16.901,166887250.0,11.020687,-0.01787249,0.12454355,0.070128046,0.0808198,64.98226,66.556595,55794.914,45909.887,43804.62,,40638.45,0.8619641,0.016065206,0.23019968,0.04287712,0.08447778,0.10613853,0.027462376,0.08053357,0.07461847,0.07339376,0.019811634,0.06740241,0.013219456,0.016310828,0.018060492,0.006209203,0.025352918,0.009235183,0.010217681,0.004499695
2021-11-12,64155.94,4667.115,4682.85,258001644075,127092940000.0,64863.98,65460.816,62333.914,4724.3066,4808.739,4510.9204,21261.7,74.0,20.656,170117310.0,11.069072,0.0483847,0.040753067,0.03207906,0.080750495,67.27402,64.98226,58840.082,47260.773,44745.57,,41086.03,0.8922018,0.03952552,0.18919162,0.040379692,0.084265254,0.016065206,0.10613853,0.027462376,0.08053357,0.072746426,-0.0031298732,0.046212044,0.019811634,0.013219456,0.016310828,0.00892586,0.026401414,0.006209203,0.009235183,0.010217681
