ds,y,spx_close,fg_fng_value,btc_eth_ratio,fg_fng_value_ma30,gt_bitcoin_ma30,hr_hash_rate_ma30,fg_fng_value_z91d,m2_ma30,m2_lag30,rsi_14,sma_50,sma_200,macd_12_26,macd_signal_9,sma_ratio_50_200
2021-11-22,56289.2890625,4682.93994140625,50.0,13.767853874549058,68.2,21.157266666666665,160942187.36224505,-0.6251279295981871,21179.963333333333,21148.2,38.71932692667739,60366.357890625,46007.98177734375,-655.0522954749322,361.5942969145641,1.3120844592307657
2021-11-23,57569.07421875,4690.7001953125,33.0,13.262429970964751,66.86666666666666,21.251133333333332,160810241.66995397,-1.5181353778968047,21185.926666666663,21148.2,42.45536688783478,60535.481328125,46009.04513671875,-809.7688740041194,127.32166273082738,1.3157300080503744
2021-11-24,56280.42578125,4701.4599609375,42.0,13.273743413068628,65.86666666666666,21.219833333333337,160678295.9776629,-1.0064321194256274,21191.890000000003,21148.2,39.82267246067981,60630.79359375,45996.42837890625,-1024.5555972220973,-103.05378925975754,1.3181630776696351
2021-11-25,57274.6796875,4701.4599609375,32.0,13.39839084813438,64.4,21.032066666666665,160571038.20134437,-1.5091261241821503,21197.853333333333,21148.2,42.77136041595135,60669.058203125,45991.6401953125,-1101.8462442906311,-302.81228026593226,1.3191323019897088
2021-11-26,53569.765625,4594.6201171875,47.0,13.28974841197502,63.53333333333333,21.000766666666667,160463780.42502582,-0.6882095305808614,21204.806666666664,21148.2,35.743021475290234,60664.333828125,45980.1900390625,-1445.3936423438645,-531.3285526815188,1.319358049120449
2021-11-27,54815.078125,4594.6201171875,21.0,13.379608022238548,62.03333333333333,20.9069,160745118.67424738,-2.014965803434809,21211.76,21148.2,39.35056268787798,60681.2784375,45970.74255859375,-1598.741818683644,-744.8112058819439,1.3199977868566375
2021-11-28,57248.45703125,4594.6201171875,27.0,13.330789475569244,60.6,20.813033333333333,161026456.92346895,-1.6509573908422412,21222.43,21036.7,45.758770684078314,60726.883125,46011.23216796875,-1506.551425075966,-897.1592497207484,1.3198273609215734
2021-11-29,57806.56640625,4655.27001953125,33.0,13.004544698099371,59.266666666666666,20.8756,161161035.8051595,-1.306995127104631,21233.1,21036.7,47.13834419905773,60787.582890625,46051.68404296875,-1372.632261422361,-992.253852061071,1.319986101570289
2021-11-30,57005.42578125,4567.0,40.0,12.30825525348833,58.13333333333333,20.9382,161295614.6868501,-0.9245201953734078,21243.77,21036.7,45.355081218649495,60777.995625,46087.30849609375,-1315.9759607088854,-1056.998273790634,1.3187577580094834
2021-12-01,57229.828125,4513.0400390625,34.0,12.476553295474336,56.8,20.9069,161054357.9637195,-1.2067970008435482,21254.44,21036.7,45.97162832882094,60801.771015625,46139.65669921875,-1238.6892024067638,-1093.3364595138598,1.317776840256692
2021-12-02,56477.81640625,4577.10009765625,32.0,12.519182560900914,55.43333333333333,20.813033333333333,160813101.24058884,-1.2792433610384388,21265.11,21036.7,44.172944880641985,60783.305390625,46189.76548828125,-1224.010321444628,-1119.4712319000137,1.3159474777166007
2021-12-03,53598.24609375,4538.43017578125,31.0,12.698881513964706,53.93333333333333,20.813033333333333,161252600.0725059,-1.2993507446335406,21276.72333333333,21036.7,38.03605804037826,60708.83984375,46240.06916015625,-1428.2702507883223,-1181.2310356776754,1.3129054723832696
2021-12-04,49200.703125,4538.43017578125,25.0,11.943114278145506,52.333333333333336,21.564166666666665,161692098.9044229,-1.562048689456483,21288.336666666662,21036.7,30.961744928111045,60460.974921875,46271.5256640625,-1922.8275234132889,-1329.550333224798,1.3066561790252995
2021-12-05,49368.84765625,4538.43017578125,18.0,11.759183500200333,50.5,22.002333333333336,162272915.33436486,-1.8551330338732728,21295.17,21180.1,31.48645878125228,60230.50828125,46333.3576953125,-2274.9753667272817,-1518.6353399252948,1.2999383441477512
2021-12-06,50582.625,4591.669921875,16.0,11.604880373405877,48.666666666666664,22.4092,162853731.7643068,-1.895657790178565,21302.003333333338,21180.1,35.30871225240598,60011.0884375,46382.35712890625,-2428.1234858709795,-1700.5329691144318,1.2938343834211932
2021-12-07,50700.0859375,4686.75,25.0,11.749562703131724,47.06666666666667,22.628266666666665,163062202.99451387,-1.4212610506685843,21308.836666666662,21180.1,35.682659435914076,59784.56859375,46449.3341015625,-2511.07030231267,-1862.6404357540796,1.2870920487908335
2021-12-08,50504.796875,4701.2099609375,28.0,11.376599476121628,45.5,22.56566666666667,163270674.2247209,-1.2545112034686188,21315.67,21180.1,35.31713278307443,59509.4246875,46514.174921875,-2563.019553202168,-2002.716259243697,1.2793825707421829
2021-12-09,47672.12109375,4667.4501953125,29.0,11.571420190359971,43.666666666666664,22.409166666666668,163848128.6773677,-1.1894176241000545,21322.503333333338,21180.1,30.44536429588564,59143.010390625,46578.6826171875,-2800.4807715976203,-2162.269161714482,1.2697441633697315
2021-12-10,47243.3046875,4712.02001953125,24.0,12.087335781925391,41.96666666666667,22.315266666666663,164425583.13001448,-1.4034897557911463,21334.096666666668,21180.1,29.7757524084015,58843.673046875,46621.36923828125,-2988.8191515046274,-2327.579159672511,1.262160979145115
2021-12-11,49362.5078125,4712.02001953125,16.0,12.085465337335505,39.93333333333333,22.2214,164627065.1750216,-1.756558888135071,21345.69,21180.1,37.13444423456585,58617.077890625,46676.1706640625,-2933.26385340892,-2448.716098419793,1.2558244829573433
2021-12-12,50098.3359375,4712.02001953125,27.0,12.11728236427883,38.36666666666667,22.158833333333337,164828547.22002873,-1.233106481019839,21354.563333333335,21261.7,39.504849291687414,58391.172265625,46730.19134765625,-2797.611574520168,-2518.495193639868,1.2495384799778615
2021-12-13,46737.48046875,4668.97021484375,28.0,12.350602344112747,36.9,22.284,164990363.60053995,-1.170209811693626,21363.436666666665,21261.7,33.32427715460736,58107.30515625,46771.69390625,-2927.552116208237,-2600.306578153542,1.2423605027588116
2021-12-14,46612.6328125,4634.08984375,21.0,12.445167314111872,35.13333333333333,22.409166666666668,165152179.98105124,-1.4829357156079994,21372.31,21261.7,33.11700329116674,57778.761328125,46826.26904296875,-3005.9543238275655,-2681.4361272883466,1.2338963259085625
2021-12-15,48896.72265625,4709.85009765625,28.0,12.168241215311449,33.666666666666664,22.50303333333333,165131863.5280964,-1.1399800148844133,21381.183333333334,21261.7,40.4185122175688,57549.419921875,46897.67232421875,-2850.9180679159035,-2715.3325154138583,1.2271274259416818
2021-12-16,47665.42578125,4668.669921875,29.0,12.029221437762365,32.266666666666666,22.283966666666668,165111547.0751417,-1.0749029520947082,21390.056666666664,21261.7,38.00958174432607,57333.080703125,46957.60880859375,-2795.1849335929073,-2731.3029990496684,1.2209540084722632
2021-12-17,46202.14453125,4620.64013671875,23.0,11.909345133850506,31.3,22.1588,165487107.62089342,-1.3237151237254368,21400.736666666668,21261.7,35.31579827499347,57044.680859375,47001.95525390625,-2836.394401760437,-2752.321279591822,1.2136661241264877
2021-12-18,46848.77734375,4620.64013671875,24.0,11.827930316439245,30.3,21.939733333333333,165862668.16664514,-1.2544942493624571,21411.416666666668,21261.7,37.426254547012334,56737.097109375,47052.77451171875,-2784.774194891579,-2758.8118626517735,1.205818311420601
2021-12-19,46707.015625,4620.64013671875,29.0,11.907180079540977,30.133333333333333,21.751966666666668,166689083.92131975,-1.0125777114837322,21419.916666666664,21327.1,37.140161150305936,56433.46078125,47098.43369140625,-2723.904321548267,-2751.8303544310725,1.198202495458932
2021-12-20,46880.27734375,4568.02001953125,25.0,11.917165905574414,29.533333333333335,21.78326666666667,167515499.67599434,-1.1697692202056305,21428.416666666668,21327.1,37.76632108201811,56144.6871875,47136.79125,-2631.3511575009616,-2727.7345150450506,1.1911011695667766
2021-12-21,48936.61328125,4649.22998046875,27.0,12.172499580220666,28.8,21.814566666666668,169010873.46354917,-1.0812461440819612,21436.916666666668,21327.1,44.79489736063805,55903.331328125,47197.00228515625,-2364.8128925636047,-2655.1501905487617,1.1844678395116408
2021-12-22,48628.51171875,4696.56005859375,45.0,12.211776823529124,28.633333333333333,21.752,170506247.25110397,-0.2990939799627991,21445.416666666668,21327.1,43.99319727069651,55611.373515625,47262.38505859375,-2153.6150843640935,-2554.843169311828,1.1766518648324784
2021-12-23,50784.5390625,4725.7900390625,34.0,12.362304260344676,28.666666666666668,21.62683333333333,171640794.76678702,-0.7967493457323609,21453.916666666668,21327.1,50.64932342476412,55367.663359375,47336.995859375,-1791.613308816166,-2402.197197212696,1.1696488624638723
2021-12-24,50822.1953125,4725.7900390625,41.0,12.554943150819351,28.633333333333333,21.532966666666667,172775342.28247008,-0.4880998775546,21466.603333333333,21327.1,50.75939410224565,55155.06265625,47423.30330078125,-1484.5725210356975,-2218.6722619772963,1.1630371319018045
2021-12-25,50429.859375,4725.7900390625,39.0,12.320155714404066,28.866666666666667,21.532966666666667,173796063.07865635,-0.5860904331710333,21479.289999999997,21327.1,49.520124041002575,54941.146328125,47508.08943359375,-1258.3927476061508,-2026.6163591030672,1.1564587627738872
2021-12-26,50809.515625,4725.7900390625,37.0,12.49211129849525,28.533333333333335,21.2826,174816783.8748426,-0.6844534637052483,21490.986666666668,21356.8,50.7726117418839,54726.78703125,47575.41140625,-1036.5597456587202,-1828.605036414198,1.1503166323446763
2021-12-27,50640.41796875,4791.18994140625,40.0,12.542370491350267,29.166666666666668,21.22,175396574.53118673,-0.5587401120369785,21502.683333333334,21356.8,50.17546874005324,54473.055625,47645.1005078125,-864.4355857066403,-1635.7711462726866,1.143308651769302
2021-12-28,47588.85546875,4786.35009765625,41.0,12.520440495776782,29.633333333333333,21.2513,175976365.18753088,-0.5248521771618355,21514.379999999997,21356.8,40.84056316141381,54073.496171875,47696.37279296875,-963.1588440267368,-1501.2486858234968,1.1337024810374332
2021-12-29,46444.7109375,4793.06005859375,27.0,12.79986349506199,29.433333333333337,21.22003333333333,176515703.160733,-1.1721317225836374,21526.076666666668,21356.8,37.986943154822434,53662.953828125,47750.83376953125,-1120.8007458413194,-1425.1590978270615,1.1238118707440483
2021-12-30,47178.125,4778.72998046875,22.0,12.703286063879569,28.833333333333332,21.188733333333335,177055041.13393512,-1.4054831045101093,21537.77333333333,21356.8,40.84047124517804,53306.61171875,47791.23509765625,-1173.0307352021264,-1374.7334253020745,1.1154056096232638
2021-12-31,46306.4453125,4766.18017578125,28.0,12.574277064854671,28.633333333333333,21.157433333333337,177977319.32514146,-1.1299121696674823,21550.94,21356.8,38.56888874278817,52933.74140625,47821.67494140625,-1270.11949697823,-1353.8106396373057,1.1068985239665348
2022-01-01,47686.8125,4766.18017578125,21.0,12.650038511907413,28.266666666666666,21.157433333333337,178899597.51634777,-1.4200825704944249,21564.106666666667,21356.8,43.891097762852255,52604.358828125,47858.07765625,-1221.5971330195898,-1327.3679383137626,1.0991740873080211
2022-01-02,47345.21875,4766.18017578125,29.0,12.363080264834055,28.2,21.126133333333332,179036528.92521885,-1.0388371406934325,21576.33,21385.1,42.9005701400592,52261.87265625,47903.0684375,-1196.909344926411,-1301.2762196362924,1.0909921715022706
2022-01-03,46458.1171875,4796.56005859375,29.0,12.35134780426121,28.333333333333332,20.375,179173460.33408993,-1.020471268304358,21588.553333333333,21385.1,40.35361825400253,51881.698203125,47945.09150390625,-1234.6930048827344,-1287.959576685581,1.082106563482062
2022-01-04,45897.57421875,4793.5400390625,23.0,12.097229579363692,28.5,20.719266666666663,178941998.32429504,-1.2626827647466925,21600.77666666667,21385.1,38.78665000444636,51528.492265625,47995.64314453125,-1294.9406903341878,-1289.3557994153025,1.0736077045671653
2022-01-05,43569.00390625,4700.580078125,24.0,12.271621195560426,28.766666666666666,20.375,178710536.31450018,-1.1905974706328188,21613.0,21385.1,33.04599240183447,51196.647421875,48035.40880859375,-1513.1410307553017,-1334.112845683302,1.0658105903892234
2022-01-06,43160.9296875,4696.0498046875,15.0,12.626031510234398,28.433333333333337,20.5002,178882979.49028072,-1.5512870756955983,21625.22333333333,21385.1,32.148009744099795,50852.50578125,48072.72197265625,-1699.4048701222127,-1407.1712505710843,1.0578245561001287
2022-01-07,41557.90234375,4677.02978515625,18.0,13.014457707890047,28.1,20.8132,179055422.66606128,-1.385125924020405,21636.663333333338,21385.1,28.833406428502613,50544.82109375,48122.12801757813,-1953.8484654795104,-1516.5066935527695,1.050344678757492
2022-01-08,41733.94140625,4677.02978515625,10.0,13.497513091485638,27.466666666666665,20.9697,178830827.70507988,-1.6893174872740768,21648.103333333333,21385.1,29.690726281715328,50217.108359375,48168.269423828126,-2116.889779187033,-1636.5833106796224,1.0425350331256316
2022-01-09,41911.6015625,4677.02978515625,23.0,13.27260933265812,27.433333333333337,21.0949,178606232.74409845,-1.0983770050703017,21654.783333333333,21527.9,30.59937446650335,49861.396484375,48209.212294921876,-2206.3322799785383,-1750.5331045394057,1.034271130159643
2022-01-10,41821.26171875,4670.2900390625,23.0,13.564688203203438,27.666666666666668,21.37656666666667,178468760.47837198,-1.0743745941282117,21661.463333333333,21527.9,30.384340559675067,49523.2121875,48245.006416015625,-2258.4715227784036,-1852.120788187205,1.026494053300821
2022-01-11,42735.85546875,4713.06982421875,21.0,13.197771143768463,27.466666666666665,21.56433333333333,178331288.2126455,-1.1368728328945965,21668.14333333333,21527.9,35.33853994717032,49252.143515625,48300.496796875,-2200.6247440856605,-1921.8215793668965,1.019702627961615
2022-01-12,43949.1015625,4726.35009765625,22.0,13.032543074271128,27.266666666666666,21.56433333333333,178291777.01084617,-1.0694422870292035,21674.823333333337,21527.9,41.30570170202487,48979.7440625,48359.31091796875,-2033.4416849920744,-1944.145600491932,1.012829652299713
2022-01-13,42591.5703125,4659.02978515625,21.0,13.11200324088932,27.266666666666666,22.2529,178252265.8090468,-1.0886397775652146,21681.503333333338,21527.9,37.17213091488984,48705.966953125,48399.020546875,-1987.5777733376528,-1952.8320350610763,1.006341996238389
2022-01-14,43099.69921875,4662.85009765625,21.0,13.021051403306416,27.033333333333335,22.033833333333337,179020442.9128866,-1.0650127237847635,21688.806666666664,21527.9,39.60826738655496,48422.46734375,48442.34736328125,-1888.45955062165,-1939.957538173191,0.99958961485945
2022-01-15,43177.3984375,4662.85009765625,23.0,12.964119393155798,26.833333333333332,22.002533333333336,179788620.01672632,-0.9575659548022426,21696.109999999997,21527.9,39.991436021265045,48214.62,48478.89546875,-1783.0836885863537,-1908.582768255824,0.994548649134955
2022-01-16,43113.87890625,4662.85009765625,21.0,12.866273973113742,26.766666666666666,22.472,180882213.30119133,-1.0240266204793578,21701.606666666667,21582.1,39.76929148725032,47980.596015625,48519.26068359375,-1685.2712955976094,-1863.920473724181,0.98889792094151
2022-01-17,42250.55078125,4662.85009765625,22.0,13.15272107734533,26.7,22.4407,181975806.58565632,-0.959833970505636,21707.103333333333,21582.1,36.778947064648854,47680.637890625,48562.6528515625,-1658.3017635340802,-1822.796731686161,0.981837586928509
2022-01-18,42375.6328125,4577.10986328125,24.0,13.39295070381618,26.533333333333335,22.4407,181494407.6741251,-0.852003058505206,21712.6,21582.1,37.512064009868034,47372.01921875,48605.04578125,-1608.295708700447,-1779.8965270890185,0.9746317168787514
2022-01-19,41744.328125,4532.759765625,24.0,13.484068258175563,26.5,22.3781,181013008.76259387,-0.8344826653275985,21718.096666666665,21582.1,35.28790332222907,47066.797265625,48640.4246875,-1601.1495073783665,-1744.147123146888,0.967647745018982
2022-01-20,40680.41796875,4482.72998046875,24.0,13.555078230881897,26.4,22.3155,181383193.8595381,-0.8178936765156352,21723.59333333333,21582.1,31.85955080232952,46735.8090625,48667.38787109375,-1662.1742395205656,-1727.7525464216235,0.96031061264866
2022-01-21,36457.31640625,4397.93994140625,19.0,14.252654694611811,25.533333333333335,22.878833333333333,181753378.9564824,-1.0271555735474769,21728.193333333336,21582.1,22.510675014474177,46335.3990625,48680.94443359375,-2027.9290775006957,-1787.787852637438,0.9518179978144562
2022-01-22,35030.25,4397.93994140625,13.0,14.564495470898091,24.833333333333332,23.849033333333335,181575255.7982435,-1.2792161133427924,21732.793333333335,21582.1,20.338765758658223,45964.039140625,48684.91970703125,-2405.218888069161,-1911.2740597237823,0.9441124565311074
2022-01-23,36276.8046875,4397.93994140625,11.0,14.31015609350201,23.833333333333332,24.349766666666664,181397132.6400046,-1.344283935354028,21733.206666666665,21707.7,26.96736782793788,45705.561171875,48697.02708984375,-2573.966156171875,-2043.8124790134011,0.9385698450862384
2022-01-24,36654.328125,4410.1298828125,13.0,15.02009697586448,22.966666666666665,26.853566666666666,182114346.69496,-1.2259210593822565,21733.62,21707.7,28.897024123932795,45451.27078125,48715.911875,-2646.726776837284,-2164.395338578178,0.9329861441960332
2022-01-25,36954.00390625,4356.4501953125,12.0,15.046816395629609,22.133333333333333,27.323033333333335,182831560.74991545,-1.2499082070015206,21734.033333333333,21707.7,30.467542411501867,45178.698359375,48731.6918359375,-2649.6650722806953,-2261.4492853186816,0.9270907012930276
2022-01-26,36852.12109375,4349.93017578125,23.0,14.931794593597896,21.566666666666663,27.6986,182618318.51978356,-0.712788358216428,21734.446666666663,21707.7,30.22312700446122,44901.7390625,48748.34984375,-2629.8989460921366,-2335.139217473373,0.921092492492991
2022-01-27,37138.234375,4326.509765625,20.0,15.327369238478116,20.866666666666667,27.886366666666667,182405076.28965172,-0.8373111458715181,21734.86,21707.7,31.875901857615005,44634.4078125,48762.840078125,-2561.6184550345206,-2380.4350649856024,0.9153365091325554
2022-01-28,37784.33203125,4431.85009765625,24.0,14.834301793108311,20.766666666666666,28.074133333333336,183372044.41464645,-0.6277349609377687,21729.14,21707.7,35.58633842733978,44436.65203125,48785.9825,-2427.3895569263113,-2389.8259633737443,0.9108487674968933
2022-01-29,38138.1796875,4431.85009765625,24.0,14.684996388773133,20.833333333333332,28.199299999999997,184339012.53964117,-0.6108502599406307,21723.42,21707.7,37.59114868603848,44254.54953125,48813.16327148437,-2266.334743301064,-2365.1277193592086,0.9066109746897428
2022-01-30,37917.6015625,4431.85009765625,29.0,14.56427451417642,20.866666666666667,28.32446666666667,184791918.796116,-0.3456162666794628,21716.229999999996,21751.8,36.82178631250637,44025.65140625,48838.639541015626,-2131.920996235116,-2318.48637473439,0.901451224276557
2022-01-31,38483.125,4515.5498046875,20.0,14.315153947938416,20.833333333333332,28.480933333333333,185244825.0525909,-0.7829489586904301,21709.039999999997,21751.8,40.20097395130304,43793.3471875,48872.15151367187,-1957.2027037049777,-2246.229640528508,0.8960797884097432
2022-02-01,38743.2734375,4546.5400390625,26.0,13.875948191196755,20.733333333333334,28.7,185688940.03807136,-0.4577957193550481,21701.85,21751.8,41.74458044354595,43633.463046875,48908.760185546875,-1777.2582663528228,-2152.435365693371,0.8921400354730155
2022-02-02,36952.984375,4589.3798828125,28.0,13.77375896012092,20.7,28.825166666666668,186133055.02355188,-0.3340825907208236,21694.66,21751.8,35.04101590977902,43440.270078125,48935.859765625,-1758.8375837680503,-2073.715809308307,0.8876981069951412
2022-02-03,37154.6015625,4477.43994140625,20.0,13.867990541150098,20.6,28.1992,186710548.2219973,-0.748484263188189,21687.47,21751.8,36.28197391394016,43205.42765625,48962.64872070312,-1708.2782695347632,-2000.6283013535983,0.8824160617352638
2022-02-04,41500.875,4500.52978515625,20.0,13.90972550670285,20.466666666666665,28.418266666666668,187288041.4204426,-0.7336492921259211,21679.903333333332,21751.8,55.85860919845994,43082.136640625,49016.063935546874,-1302.487441209145,-1861.000129324708,0.87893913100153
2022-02-05,41441.1640625,4500.52978515625,33.0,13.74660040059932,21.066666666666663,28.293066666666668,186678944.86306223,0.0209142777992437,21672.336666666662,21751.8,55.605843755187145,42986.91703125,49074.233017578124,-974.4802580057805,-1683.6961550609224,0.8759569816578145
2022-02-06,42412.43359375,4500.52978515625,37.0,13.871713977218048,21.7,27.917466666666662,186069848.30568185,0.2829487651313948,21665.553333333333,21728.3,58.866422009304664,42898.19015625,49125.74171875,-628.9091945073524,-1472.7387629502084,0.8732324165576291
2022-02-07,43840.28515625,4483.8701171875,45.0,13.950897016367868,22.866666666666667,27.854866666666663,186276545.87654877,0.8049142226318414,21658.77,21728.3,63.15112775428607,42840.855546875,49183.3776171875,-237.092889692256,-1225.609588298618,0.8710433813700493
2022-02-08,44118.4453125,4521.5400390625,48.0,14.128714277839956,23.7,27.792266666666663,186483243.44741565,1.0701310052759307,21651.986666666668,21728.3,63.93918292054248,42785.61890625,49236.06208984375,94.77702414797386,-961.5322658092996,0.8689894579338358
2022-02-09,44338.796875,4587.18017578125,54.0,13.687107576139423,24.733333333333334,27.667066666666663,186940358.1174805,1.5245369439778165,21645.20333333333,21728.3,64.58531557773595,42693.662578125,49286.29384765625,371.2868872803665,-694.9684351913666,0.8662380399323786
2022-02-10,43565.11328125,4504.080078125,50.0,14.156089545032684,25.7,27.4793,187397472.78754535,1.3350331367129715,21638.42,21728.3,60.48722347037377,42592.394609375,49327.3684765625,521.9761299791862,-451.579522157256,0.8634637509522209
2022-02-11,42407.9375,4418.64013671875,50.0,14.486635198030315,26.633333333333333,27.448,188064193.58402893,1.4119518567117024,21632.879999999997,21728.3,54.87842073798802,42424.862578125,49352.72048828125,541.7787378061403,-252.90787016457676,0.859625612496858
2022-02-12,42244.46875,4418.64013671875,44.0,14.480361802040886,27.4,26.602966666666664,188730914.38051257,1.0433393047350392,21627.340000000004,21728.3,54.11503412089878,42253.308046875,49366.908125,538.0792426528278,-94.71044760109584,0.8559034716107208
2022-02-13,42197.515625,4418.64013671875,44.0,14.634316472923713,28.166666666666668,26.665566666666667,189297569.9159402,1.133954366978727,21621.17666666667,21747.0,53.88318224314787,42088.661171875,49377.916171875,525.3032721748459,29.29229635409251,0.8523782377808835
2022-02-14,42586.91796875,4401.669921875,46.0,14.517546541850422,28.933333333333337,26.67723333333333,189864225.45136788,1.3997109750891754,21615.013333333332,21747.0,55.58284274829273,41924.20921875,49390.80865234375,540.3706814479374,131.5079733728615,0.8488261351185746
2022-02-15,44575.203125,4471.06982421875,46.0,14.01790080551859,29.766666666666666,26.22256666666667,190536579.8271538,1.5159475209145712,21608.85,21747.0,63.06756352423798,41802.904921875,49402.50693359375,704.6272033832865,246.1318193749465,0.8461697091215625
2022-02-16,43961.859375,4475.009765625,51.0,14.055066380509151,30.733333333333334,26.2279,191208934.20293975,1.9811595780093003,21602.686666666665,21747.0,59.72418875957065,41730.365,49414.18525390625,776.3605644051931,352.17756838099587,0.8445017313464894
2022-02-17,40538.01171875,4380.259765625,52.0,14.068459443086452,31.666666666666668,26.288066666666666,192825204.70943975,2.084577980777247,21596.52333333333,21747.0,45.29040025484564,41612.231015625,49417.00083984375,550.5870534319765,391.859465391192,0.8420630614651557
2022-02-18,40030.9765625,4348.8701171875,30.0,14.370025783631338,31.866666666666667,26.36546666666667,194441475.21593988,0.0509415955843662,21590.686666666665,21747.0,43.60958360381965,41469.288046875,49421.14599609375,326.97722976712976,378.8830182663796,0.8391000898715043
2022-02-19,40122.15625,4348.8701171875,25.0,14.517545043692117,31.9,26.339499999999997,194521440.6759854,-0.3974416310167886,21584.85,21747.0,44.01197992570889,41345.602265625,49430.991875,155.33170504661393,334.17275562242645,0.8364307633190701
2022-02-20,38431.37890625,4348.8701171875,27.0,14.62020495323464,32.166666666666664,25.805033333333338,194601406.13603097,-0.1915586712311734,21579.909999999996,21720.1,38.522445046388675,41160.49359375,49424.41125,-115.79539393723098,244.179125710495,0.8327968417377961
2022-02-21,37075.28125,4348.8701171875,25.0,14.404789975215206,32.56666666666667,24.932633333333335,194385618.7223925,-0.3638105649939239,21574.97,21720.1,34.77588994325194,40955.09484375,49405.4398828125,-435.07603501930134,108.32809356453572,0.8289592186790292
2022-02-22,38286.02734375,4304.759765625,20.0,14.50613316411623,32.86666666666667,24.5501,194169831.3087541,-0.834321429126811,21570.03,21720.1,40.353522208848354,40791.653046875,49382.78751953125,-583.6828200121527,-30.07408915080195,0.8260297787106814
2022-02-23,37296.5703125,4225.5,25.0,14.398221018004238,33.266666666666666,22.05796666666667,194498905.1600828,-0.3336923354118935,21565.09,21720.1,37.529046815415825,40619.63296875,49346.4913671875,-772.3920264736516,-178.5376766153719,0.8231513901667111
2022-02-24,38332.609375,4288.7001953125,23.0,14.754279750674776,33.63333333333333,22.386533333333333,194827979.01141155,-0.5194918022277808,21560.15,21720.1,42.09894670899901,40514.905078125,49319.163828125,-828.7919407785521,-308.588529448008,0.8214840223025185
2022-02-25,39214.21875,4384.64990234375,27.0,14.184739787158396,33.766666666666666,22.329633333333337,195298543.64165112,-0.1085095882106007,21555.32,21720.1,45.73659219409995,40435.970859375,49283.40791015625,-793.2071720341992,-405.51225796524625,0.8204783835787056
2022-02-26,39105.1484375,4384.64990234375,26.0,14.06097669529578,33.96666666666667,22.1739,195769108.27189073,-0.2142722596211931,21550.49,21720.1,45.35693412076896,40386.91578125,49251.00849609375,-764.9887351600264,-477.4075534042023,0.8200221074549815
2022-02-27,37709.78515625,4384.64990234375,26.0,14.383156561659016,34.03333333333333,22.018166666666666,195272804.6100254,-0.2131350863972295,21551.79333333333,21536.1,40.702034007350875,40306.43265625,49211.58923828125,-845.4734838607765,-551.0207394955172,0.8190435074365773
2022-02-28,43193.234375,4373.93994140625,20.0,14.796251382448244,33.9,22.0942,194776500.94816008,-0.7969335687345978,21553.096666666668,21536.1,58.65801736752413,40332.0653125,49205.41396484375,-461.47016144556983,-533.1106238855277,0.8196672289215253
2022-03-01,44354.63671875,4306.259765625,51.0,14.92173555655594,34.63333333333333,22.270466666666668,195838268.66647217,2.236903062436485,21554.4,21536.1,61.32898442009801,40382.7328125,49188.220546875,-62.70645792715368,-439.029790693853,0.8209838120493986
2022-03-02,43924.1171875,4386.5400390625,52.0,14.888933632414284,35.7,22.280733333333337,196900036.38478428,2.253197106394157,21555.703333333335,21536.1,59.78700397760464,40406.498046875,49172.35640625,216.0864122274725,-308.00655010958786,0.8217319852041741
2022-03-03,42451.7890625,4363.490234375,39.0,14.976981279476243,36.13333333333333,22.1563,196931516.9158054,1.0045618883044305,21557.006666666664,21536.1,54.71995334839487,40376.551796875,49149.38033203125,314.6006747448773,-183.48510513869485,0.8215068333335854
2022-03-04,39137.60546875,4328.8701171875,33.0,14.954250102449928,36.3,22.094466666666666,196962997.44682652,0.4343781531109095,21561.126666666663,21536.1,45.393816409994315,40307.4725,49115.0459375,123.81970285972056,-122.02414353901176,0.8206746370815202
2022-03-05,39400.5859375,4328.8701171875,22.0,14.785397321227345,36.36666666666667,21.9778,196088333.0134675,-0.601858612459644,21565.246666666662,21536.1,46.177697090754194,40233.490234375,49088.5720703125,-6.085120373492828,-98.836338905908,0.8196101157056711
2022-03-06,38419.984375,4328.8701171875,22.0,15.03695604376809,36.43333333333333,21.75,195213668.5801085,-0.6080134451297748,21569.743333333332,21524.8,43.66086500976349,40138.341953125,49056.6660546875,-186.0176835006714,-116.27260782486069,0.8182036241186771
2022-03-07,38062.0390625,4201.08984375,23.0,15.238400718765783,36.1,21.6741,196707092.07176095,-0.5238086686123955,21574.24,21524.8,42.74503178116621,40037.30515625,49013.388359375,-353.4246717513015,-163.70302061014883,0.8168646669087486
2022-03-08,38737.26953125,4170.7001953125,21.0,15.033397199526489,35.56666666666667,21.6232,198200515.56341347,-0.7087367871934417,21578.736666666668,21524.8,45.0851298431322,39967.03953125,48960.378828125,-426.6918226257112,-216.30078101326137,0.8163139356326051
2022-03-09,41982.92578125,4277.8798828125,22.0,15.379581051860924,34.8,21.501933333333337,198485578.09143016,-0.6061047369295756,21583.233333333337,21524.8,54.674656249295424,39959.185390625,48925.76599609375,-220.31952689910395,-217.10453019042987,0.8167309101264834
2022-03-10,39437.4609375,4259.52001953125,28.0,15.121444124806333,34.13333333333333,21.37433333333333,198770640.61944687,-0.03546954863371,21587.73,21524.8,47.64726067504972,39913.048046875,48876.3450390625,-259.17809155034774,-225.51924246241344,0.8166127809879414
