btc_close,eth_close,spx_close,btc_volume,eth_volume,btc_open,btc_high,btc_low,eth_open,eth_high,eth_low,m2,fg_fng_value,gt_bitcoin,hr_hash_rate,log_close,ret_1w,ret_4w,rv_4w,rv_8w,rsi_14,rsi_14_lag1,sma_7,sma_21,sma_50,sma_200,bb_width_20,pctb_20,eth_ret_1w,eth_ret_4w,eth_rv_4w,eth_rv_8w,eth_ret_1w_lag1,eth_ret_1w_lag2,eth_ret_1w_lag3,eth_ret_1w_lag4,eth_btc_ratio,spx_ret_1w,spx_ret_4w,spx_ret_1w_lag1,spx_ret_1w_lag2,spx_ret_1w_lag3,m2_chg_4w,m2_chg_13w,m2_chg_4w_lag1,m2_chg_4w_lag2,m2_chg_4w_lag3,SMA_7,SMA_21,SMA_50,RSI_14,rsi_slope,ret_1w_lag1,ret_1w_lag2,ret_1w_lag3,ret_4w_lag1,sma7_21,sma21_50,zret_13
8864.767,214.2191,2830.71,306595872325.0,148787100000.0,8672.782,9048.023,8667.764,207.90173,217.62802,207.78088,17334.5,40.0,12.3,107096700.0,9.089839935026973,0.1604177621557401,0.27500637004051853,0.06365037,0.20374426,55.27712666731794,47.926823,7111.33,7949.8833,8804.558,23778.326,5331.7983,0.6652113,0.123999454,0.41052946,0.018463502,0.24163856,0.09760889,0.080188945,0.10873217,0.059093293,0.024165228,-0.0021279524,0.12878719,-0.013244137,0.029922538,0.11423675,0.042413346,0.13181245,0.060782716,0.06909809,0.07295701,7111.329885714286,7949.883185714285,8804.558047999999,55.27712666731794,7.3503026282176975,0.06210963456404883,0.03304940913660381,0.01942956418412578,0.15452196051446698,0.8945200476018496,0.90292813590117,1.0171078264371738
9842.666,212.99158,2929.8,338368768331.0,144720480000.0,9936.162,9996.743,9767.173,212.19824,216.32768,208.83073,17552.5,55.0,17.648,109678680.0,9.1944818883094,0.10464195328242809,0.36021875913882084,0.055360273,0.04846447,59.822801970402445,55.277126,7631.8853,8072.4062,8841.664,23778.326,5527.6377,0.81253505,-0.0057467064,0.29605058,0.056140196,0.052418802,0.123999454,0.09760889,0.080188945,0.10873217,0.021639623,0.03440663,0.048957076,-0.0021279524,-0.013244137,0.029922538,0.045557164,0.14125487,0.042413346,0.060782716,0.06909809,7631.885271428572,8072.4061095238085,8841.663935999999,59.822801970402445,4.545675303084508,0.1604177621557401,0.06210963456404883,0.03304940913660381,0.27500637004051853,0.9454288062173295,0.9129962604274001,0.6356096196914374
9328.197,195.62267,2863.7,359297831500.0,133923980000.0,9734.291,9755.828,9261.398,202.9554,203.56639,193.75568,17690.3,44.0,12.276,91265470.0,9.140797027578245,-0.05368486073115619,0.27348448927106084,0.090783656,0.06261074,56.565413383492455,59.822803,8040.228,8172.853,8856.738,23778.326,5571.8936,0.6994306,-0.08506499,0.13079664,0.09642872,0.0709107,-0.0057467064,0.123999454,0.09760889,0.080188945,0.020971112,-0.0228197,-0.0037851615,0.03440663,-0.0021279524,-0.013244137,0.04464312,0.14995287,0.045557164,0.042413346,0.060782716,8040.227942857143,8172.852804761906,8856.737836,56.565413383492455,-3.2573885869099897,0.10464195328242809,0.1604177621557401,0.06210963456404883,0.36021875913882084,0.9837725130902284,0.9227836429279517,-0.2804442055576857
9182.577,207.16919,2955.45,263013619856.0,100687330000.0,9080.335,9232.937,9008.639,199.83711,208.59154,198.04086,17822.9,42.0,10.387,83529300.0,9.125063163174591,-0.01573386440365354,0.19564099030335846,0.10040677,0.06698475,55.64188310522929,56.565414,8390.112,8262.972,8879.511,23778.326,5572.115,0.6567989,0.057348173,0.090535924,0.08922736,0.0691033,-0.08506499,-0.0057467064,0.123999454,0.09760889,0.022561116,0.03153643,0.040995404,-0.0228197,0.03440663,-0.0021279524,0.03648629,0.15619,0.04464312,0.045557164,0.042413346,8390.112228571428,8262.97130952381,8879.510355999999,55.64188310522929,-0.9235302782631649,-0.05368486073115619,0.10464195328242809,0.1604177621557401,0.27348448927106084,1.0153868280894398,0.930566098607049,-0.0712608772235296
9439.124,220.67513,3044.31,221123266383.0,78182880000.0,9528.355,9573.667,9379.339,219.92505,224.21687,218.23805,17797.8,48.0,9.443,98579624.0,9.152618458223506,0.02755529504891463,0.06277852319653299,0.067954816,0.06722856,56.97465293392013,55.641884,8757.773,8362.697,8894.416,23778.326,5660.299,0.6884388,0.0631558,0.02969227,0.06910412,0.06915662,0.057348173,-0.08506499,-0.0057467064,0.123999454,0.02337877,0.029623387,0.072746746,0.03153643,-0.0228197,0.03440663,0.026727047,0.15943559,0.03648629,0.04464312,0.045557164,8757.773799999999,8362.69700952381,8894.416176,56.97465293392013,1.332769828690843,-0.01573386440365354,-0.05368486073115619,0.10464195328242809,0.19564099030335846,1.0472427483653008,0.9402187669258223,0.13142308786489562
9665.533,241.22198,3193.93,209271311597.0,84322280000.0,9800.216,9869.237,9663.217,244.3496,247.3295,240.68205,17928.9,53.0,9.207,122192370.0,9.176321537561082,0.023703079337575872,-0.01816035074831923,0.038158868,0.06703828,58.169163592605905,56.97465,9124.823,8434.077,8884.836,23778.326,5758.7544,0.71813816,0.08902601,0.12446499,0.07866865,0.06729639,0.0631558,0.057348173,-0.08506499,-0.0057467064,0.024956925,0.04797782,0.086317934,0.029623387,0.03153643,-0.0228197,0.021444239,0.15592018,0.026727047,0.03648629,0.04464312,9124.823571428571,8434.07696190476,8884.835696,58.169163592605905,1.1945106586857719,0.02755529504891463,-0.01573386440365354,-0.05368486073115619,0.06277852319653299,1.081899490915697,0.9492665087438618,0.12061703442837304
9480.844,237.49321,3041.31,169222134719.0,64201560000.0,9320.69,9540.466,9285.852,231.62546,239.35469,229.64507,18040.9,38.0,8.971,126288200.0,9.157028620822038,-0.019292916739043875,0.016231593243793085,0.025000254,0.07058171,56.7842410035879,58.169163,9400.529,8460.354,8826.306,23778.326,5838.1396,0.6746694,-0.015578575,0.19395141,0.044875767,0.07013819,0.08902601,0.0631558,0.057348173,-0.08506499,0.025049796,-0.048963748,0.060173884,0.04797782,0.029623387,0.03153643,0.019818772,0.15305313,0.021444239,0.026727047,0.03648629,9400.529714285714,8460.353438095237,8826.305935999999,56.7842410035879,-1.3849225890180037,0.023703079337575872,0.02755529504891463,-0.01573386440365354,-0.01816035074831923,1.1111273049134158,0.9585384303967815,-1.043152526091128
9288.019,227.13829,3097.74,142401313027.0,54444323000.0,9410.294,9440.876,9274.296,231.95497,232.15411,226.79518,18129.2,39.0,7.79,111422270.0,9.136480569025936,-0.02054805179610142,0.011417405851345208,0.0263501,0.072279066,55.30378824232583,56.784237,9460.994,8500.477,8792.497,23778.326,5830.3823,0.6423654,-0.044579994,0.09202324,0.06331741,0.07162614,-0.015578575,0.08902601,0.0631558,0.057348173,0.024454977,0.018384447,0.047021903,-0.048963748,0.04797782,0.029623387,0.017185755,0.14453465,0.019818772,0.021444239,0.026727047,9460.994285714285,8500.476485714284,8792.497116,55.30378824232583,-1.4804527612620717,-0.019292916739043875,0.023703079337575872,0.02755529504891463,0.016231593243793085,1.112995759898192,0.9667875204924072,-0.9166566113974776
9162.918,229.66805,3009.05,126484516051.0,50570300000.0,9260.995,9310.517,9101.738,232.87749,233.90193,229.25946,18119.7,40.0,7.79,110637610.0,9.122919965891011,-0.013560603134925131,-0.029698492332494553,0.020973532,0.0481697,54.31440649951833,55.303783,9363.888,8491.543,8739.436,23778.326,5734.7593,0.628444,0.011075943,0.039943386,0.057386138,0.05882028,-0.044579994,-0.015578575,0.08902601,0.0631558,0.025064945,-0.02904838,-0.011649863,0.018384447,-0.048963748,0.04797782,0.018086504,0.117796205,0.017185755,0.019818772,0.021444239,9363.887428571428,8491.54262857143,8739.435755999999,54.31440649951833,-0.9893817428075025,-0.02054805179610142,-0.019292916739043875,0.023703079337575872,0.011417405851345208,1.1027310158068129,0.9716351107383125,-0.701033501182855
9087.304,225.38707,3130.01,109419746876.0,43729543000.0,9124.843,9202.345,9058.795,229.31895,229.62932,224.91397,18174.2,41.0,7.082,127895944.0,9.114633553521147,-0.008286412369864493,-0.06168798403993492,0.0056463014,0.025914067,53.68920202825634,54.314407,9329.474,8457.798,8710.567,23778.326,5495.225,0.6314271,-0.01881575,-0.06789838,0.022761293,0.059457015,0.011075943,-0.044579994,-0.015578575,0.08902601,0.024802415,0.039411772,-0.02021591,-0.02904838,0.018384447,-0.048963748,0.013681821,0.09290886,0.018086504,0.017185755,0.019818772,9329.474142857141,8457.797914285715,8710.567196,53.68920202825634,-0.6252044712619877,-0.013560603134925131,-0.02054805179610142,-0.019292916739043875,-0.029698492332494553,1.1030618415579678,0.9709813062655251,-0.5389681807615774
