ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,fg_fng_value,fg_fng_value_lower,fg_fng_value_upper,fg_fng_value_ma30,fg_fng_value_ma30_lower,fg_fng_value_ma30_upper,gt_bitcoin_ma30,gt_bitcoin_ma30_lower,gt_bitcoin_ma30_upper,hr_hash_rate_ma30,hr_hash_rate_ma30_lower,hr_hash_rate_ma30_upper,m2_ma30,m2_ma30_lower,m2_ma30_upper,macd_signal_9,macd_signal_9_lower,macd_signal_9_upper,sma_200,sma_200_lower,sma_200_upper,sma_50,sma_50_lower,sma_50_upper,spx_close,spx_close_lower,spx_close_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-07-08,40759.883204711245,34067.56716131958,37981.421193692964,40759.883204711245,40759.883204711245,-4777.869991063557,-4777.869991063557,-4777.869991063557,-5533.752337835012,-5533.752337835012,-5533.752337835012,-4758.611467592967,-4758.611467592967,-4758.611467592967,2856.202585950728,2856.202585950728,2856.202585950728,342.51760449518906,342.51760449518906,342.51760449518906,1302.070985882458,1302.070985882458,1302.070985882458,25819.85533358617,25819.85533358617,25819.85533358617,-536.1510175710939,-536.1510175710939,-536.1510175710939,4608.140499775905,4608.140499775905,4608.140499775905,-22852.930522548133,-22852.930522548133,-22852.930522548133,-12314.846339813263,-12314.846339813263,-12314.846339813263,92.98707490758045,92.98707490758045,92.98707490758045,662.8952718638765,662.8952718638765,662.8952718638765,0.0,0.0,0.0,35982.01321364769
2024-07-09,40790.843831305705,33918.08793442681,37813.668923020145,40790.843831305705,40790.843831305705,-4935.867668624611,-4935.867668624611,-4935.867668624611,-5533.585585197014,-5533.585585197014,-5533.585585197014,-4759.1048207149115,-4759.1048207149115,-4759.1048207149115,2856.4930901805833,2856.4930901805833,2856.4930901805833,342.8804743079639,342.8804743079639,342.8804743079639,1302.0709858858222,1302.0709858858222,1302.0709858858222,25819.85656526699,25819.85656526699,25819.85656526699,-536.1642276957514,-536.1642276957514,-536.1642276957514,4608.138589522786,4608.138589522786,4608.138589522786,-22852.930111739166,-22852.930111739166,-22852.930111739166,-12314.826130211331,-12314.826130211331,-12314.826130211331,-74.17008648079424,-74.17008648079424,-74.17008648079424,671.8880030531974,671.8880030531974,671.8880030531974,0.0,0.0,0.0,35854.976162681094
2024-07-10,40821.80445790018,34211.803477291105,37889.683906468505,40821.80445790018,40821.80445790018,-4784.776167907289,-4784.776167907289,-4784.776167907289,-5533.418832559012,-5533.418832559012,-5533.418832559012,-4759.5981738368555,-4759.5981738368555,-4759.5981738368555,2856.7835944104377,2856.7835944104377,2856.7835944104377,343.2433441207388,343.2433441207388,343.2433441207388,1302.0709858891862,1302.0709858891862,1302.0709858891862,25819.857796947806,25819.857796947806,25819.857796947806,-536.1774378204088,-536.1774378204088,-536.1774378204088,4608.136679269666,4608.136679269666,4608.136679269666,-22852.929700930184,-22852.929700930184,-22852.929700930184,-12314.8059206094,-12314.8059206094,-12314.8059206094,74.38469266293463,74.38469266293463,74.38469266293463,674.2579719887874,674.2579719887874,674.2579719887874,0.0,0.0,0.0,36037.02828999289
2024-07-11,40852.765084494655,33871.28641582465,37869.37774085449,40852.765084494655,40852.765084494655,-4898.552716187085,-4898.552716187085,-4898.552716187085,-5533.252079921005,-5533.252079921005,-5533.252079921005,-4760.0915269587995,-4760.0915269587995,-4760.0915269587995,2857.074098640293,2857.074098640293,2857.074098640293,343.6062139335137,343.6062139335137,343.6062139335137,1302.0709858925502,1302.0709858925502,1302.0709858925502,25819.859028628634,25819.859028628634,25819.859028628634,-536.1906479450663,-536.1906479450663,-536.1906479450663,4608.134769016547,4608.134769016547,4608.134769016547,-22852.929290121207,-22852.929290121207,-22852.929290121207,-12314.78571100747,-12314.78571100747,-12314.78571100747,-35.028126912907155,-35.028126912907155,-35.028126912907155,669.7274906468292,669.7274906468292,669.7274906468292,0.0,0.0,0.0,35954.21236830757
2024-07-12,40883.725711089115,34200.1812414843,38076.456480312045,40883.725711089115,40883.725711089115,-4849.38453263445,-4849.38453263445,-4849.38453263445,-5533.085327283,-5533.085327283,-5533.085327283,-4760.5848800807435,-4760.5848800807435,-4760.5848800807435,2857.3646028701487,2857.3646028701487,2857.3646028701487,343.9690837462885,343.9690837462885,343.9690837462885,1302.0709858959144,1302.0709858959144,1302.0709858959144,25819.86026030946,25819.86026030946,25819.86026030946,-536.2038580697238,-536.2038580697238,-536.2038580697238,4608.132858763428,4608.132858763428,4608.132858763428,-22852.928879312232,-22852.928879312232,-22852.928879312232,-12314.765501405538,-12314.765501405538,-12314.765501405538,25.54123167130395,25.54123167130395,25.54123167130395,658.1595629772455,658.1595629772455,658.1595629772455,0.0,0.0,0.0,36034.34117845466
2024-07-13,40914.68633768359,33902.49407597533,37795.77492377766,40914.68633768359,40914.68633768359,-4950.9784113189735,-4950.9784113189735,-4950.9784113189735,-5532.918574645003,-5532.918574645003,-5532.918574645003,-4761.078233202689,-4761.078233202689,-4761.078233202689,2857.655107100004,2857.655107100004,2857.655107100004,344.33195355906344,344.33195355906344,344.33195355906344,1302.0709858992784,1302.0709858992784,1302.0709858992784,25819.861491990276,25819.861491990276,25819.861491990276,-536.2170681943813,-536.2170681943813,-536.2170681943813,4608.130948510308,4608.130948510308,4608.130948510308,-22852.928468503258,-22852.928468503258,-22852.928468503258,-12314.745291803605,-12314.745291803605,-12314.745291803605,-57.61211337874813,-57.61211337874813,-57.61211337874813,639.5522767047775,639.5522767047775,639.5522767047775,0.0,0.0,0.0,35963.707926364616
2024-07-14,40945.646964278065,34026.30979414459,37894.511389806554,40945.646964278065,40945.646964278065,-4944.824354943587,-4944.824354943587,-4944.824354943587,-5532.751822006995,-5532.751822006995,-5532.751822006995,-4761.571586324633,-4761.571586324633,-4761.571586324633,2857.9456113298597,2857.9456113298597,2857.9456113298597,344.6948233718382,344.6948233718382,344.6948233718382,1302.0709859026426,1302.0709859026426,1302.0709859026426,25819.862723671104,25819.862723671104,25819.862723671104,-536.2302783190388,-536.2302783190388,-536.2302783190388,4608.129038257191,4608.129038257191,4608.129038257191,-22852.92805769428,-22852.92805769428,-22852.92805769428,-12314.725082201676,-12314.725082201676,-12314.725082201676,-26.102672468232715,-26.102672468232715,-26.102672468232715,614.0301395316436,614.0301395316436,614.0301395316436,0.0,0.0,0.0,36000.82260933448
2024-07-15,40976.607590872525,34137.48529778011,38079.392957895325,40976.252897821105,40976.607590872525,-4857.76520312852,-4857.76520312852,-4857.76520312852,-5532.585069368986,-5532.585069368986,-5532.585069368986,-4762.064939446577,-4762.064939446577,-4762.064939446577,2858.2361155597146,2858.2361155597146,2858.2361155597146,345.05769318461313,345.05769318461313,345.05769318461313,1302.0709859060066,1302.0709859060066,1302.0709859060066,25819.863955351928,25819.863955351928,25819.863955351928,-536.2434884436963,-536.2434884436963,-536.2434884436963,4608.127128004071,4608.127128004071,4608.127128004071,-22852.927646885302,-22852.927646885302,-22852.927646885302,-12314.704872599743,-12314.704872599743,-12314.704872599743,92.98707490732791,92.98707490732791,92.98707490732791,581.8327913331409,581.8327913331409,581.8327913331409,0.0,0.0,0.0,36118.84238774401
2024-07-16,41007.568217467,34014.190884381154,37887.15338586215,40997.47534332805,41007.568217467,-5063.286820084364,-5063.286820084364,-5063.286820084364,-5532.418316730989,-5532.418316730989,-5532.418316730989,-4762.558292568522,-4762.558292568522,-4762.558292568522,2858.52661978957,2858.52661978957,2858.52661978957,345.42056299738795,345.42056299738795,345.42056299738795,1302.0709859093706,1302.0709859093706,1302.0709859093706,25819.865187032745,25819.865187032745,25819.865187032745,-536.2566985683537,-536.2566985683537,-536.2566985683537,4608.125217750951,4608.125217750951,4608.125217750951,-22852.927236076328,-22852.927236076328,-22852.927236076328,-12314.68466299781,-12314.68466299781,-12314.68466299781,-74.17008648085958,-74.17008648085958,-74.17008648085958,543.3015831274846,543.3015831274846,543.3015831274846,0.0,0.0,0.0,35944.281397382634
2024-07-17,41038.52884406147,34088.88203434891,38087.83433094184,41020.96568865795,41043.31667190967,-4959.00231638179,-4959.00231638179,-4959.00231638179,-5532.251564092981,-5532.251564092981,-5532.251564092981,-4763.051645690466,-4763.051645690466,-4763.051645690466,2858.8171240194256,2858.8171240194256,2858.8171240194256,345.7834328101629,345.7834328101629,345.7834328101629,1302.0709859127346,1302.0709859127346,1302.0709859127346,25819.866418713573,25819.866418713573,25819.866418713573,-536.2699086930112,-536.2699086930112,-536.2699086930112,4608.123307497833,4608.123307497833,4608.123307497833,-22852.92682526735,-22852.92682526735,-22852.92682526735,-12314.664453395877,-12314.664453395877,-12314.664453395877,74.38469266302278,74.38469266302278,74.38469266302278,498.86455504816945,498.86455504816945,498.86455504816945,0.0,0.0,0.0,36079.52652767968
2024-07-18,41069.489470655935,33990.6284875492,37997.37842168842,41048.424440240895,41081.439545814195,-5118.092569940441,-5118.092569940441,-5118.092569940441,-5532.08481145498,-5532.08481145498,-5532.08481145498,-4763.544998812411,-4763.544998812411,-4763.544998812411,2859.107628249281,2859.107628249281,2859.107628249281,346.1463026229377,346.1463026229377,346.1463026229377,1302.0709859160984,1302.0709859160984,1302.0709859160984,25819.867650394393,25819.867650394393,25819.867650394393,-536.2831188176685,-536.2831188176685,-536.2831188176685,4608.121397244712,4608.121397244712,4608.121397244712,-22852.926414458376,-22852.926414458376,-22852.926414458376,-12314.644243793948,-12314.644243793948,-12314.644243793948,-35.02812691314784,-35.02812691314784,-35.02812691314784,449.02036842768865,449.02036842768865,449.02036842768865,0.0,0.0,0.0,35951.396900715496
